:START_ID,:END_ID,:TYPE
問題：有101台UF已超過15分鐘未與indexer連線 建議：已在轉送器監視設定中更新uf清單，並於更新後讓uf重新報到。,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
現行版本近期被掃出弱點，建議進行升版,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
A人員 進行 F客戶 的維護紀錄,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
處置動作 被 執行,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
處置動作,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
建議擴充 授權用量,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
信用卡處,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
伺服器效能 正常,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
系統優化 建議 定期檢查,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
轉送器監視設定中 更新 uf清單，並於更新後讓uf重新報到。,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
建議 更新 版本,283b841b5a96d76b40fc609524572b09bf473b1054e454175a2b6422c48dc55b,Source
2025/11/24 11:30 至 2025/11/24 12:00,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
擴充授權量,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
375 GB,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
1398GB,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
平均授權使用量,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
版本,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
當前版本,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
處理工程師為 A人員 進行時間為 2025/11/24 11:30 至 2025/11/24 12:00,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
狀態描述 (Description): splunk_銀行處11月月維護,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
1.授權用量 : 建議擴充 -授權量 : 375 GB -平均授權使用量 : 1398GB,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
2.伺服器效能 : 無,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
3.系統優化建議 : 無,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
4.版本更新 : 建議更新 當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14 現行版本近期被掃出弱點，建議進行升版,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
5.問題追蹤：無,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
狀態描述為 splunk_銀行處11月月維護,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
建議擴充授權用量至 375 GB,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
當前版本為 9.3.3/2025.02.26，最新版本為 10.0.2/2025.11.14,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
F客户,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
建議更新版本至 10.0.2,4078ce9276cead02b3976575c4ff8a6bb5c90918e8121877aa17aa011055a52a,Source
Splunk監控主機系統移轉與VM化服務,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
時間為 2025/11/27 13:30 至 2025/11/27 16:00,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
"處理工程師為 A人員,C人員 進行時間為 2025/11/27 13:30 至 2025/11/27 16:00。",cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
狀態描述 (Description): Splunk監控主機系統移轉與VM化服務(09-11)季維護DN20230083_(10/12),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
處置動作 (Action): 1.設備狀態檢查： 觀察月報CPU、Memory使用率皆無超過90%，整體正常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
2.系統日誌分析： 觀察資料品質儀表板、健康狀況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
3.系統參數檢查 設備參數無異常(DNS server、NTP server、LDAP setting),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
4.健康狀態檢查 執行健康情況檢查，整體無異常,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
"處理工程師為 A人員,C人員進行維護",cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
Splunk監控主機系統移轉與VM化服務(09-11)季維護DN20230083_(10/12),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
觀察月報CPU、Memory使用率,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
觀察資料品質儀表板、健康狀況檢查,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
檢查設備參數無異常(DNS server、NTP server、LDAP setting),cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
執行健康情況檢查,cbb9a31f9ba1bb99fdcf2814238fcc0b92ad824f0ac6d9bc5afaa3d12b66f2f8,Source
2025/12/03 13:30 至 2025/12/03 17:40,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
維護工作,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Splunk 使用者權限調整,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
es_admin_user,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
使用者權限,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
ess_analyst,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
供廠商進行例行維護或問題解決登入使用,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
n8n,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
評估中,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
[IP],4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
下周進行,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
"處理工程師為 A人員, C人員 進行時間為 2025/12/03 13:30 至 2025/12/03 17:40",4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
本日駐點工作內容如下： A部門 1.Splunk 使用者權限調整 調整es_admin_user 使用者權限。 調整ess_analyst 腳色權限，以供廠商進行例行維護或問題解決登入使用,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
本日駐點工作內容如下： B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
本日駐點工作內容如下： B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
本日駐點工作內容如下： B部門 3.n8n無法連線至splunk問題 正在協助排查n8n無法連線至splunk問題,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
A部門 1.Splunk 使用者權限調整 調整es_admin_user 使用者權限。 調整ess_analyst 腳色權限，以供廠商進行例行維護或問題解決登入使用,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
B部門 3.n8n無法連線至splunk問題 正在協助排查n8n無法連線至splunk問題,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
B客戶的維護紀錄被記錄,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
A部門 Splunk使用者權限調整,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
FISAC資料收容進行中,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
SH KVstore引擎異常測試進行中,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
n8n無法連線至splunk問題正在排查,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Centos作業系統升級評估中,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Centos,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
DEP02移轉預計下周進行,4b6c1d6b7a419f9b17138895fbc8bd8316ae099ed40ee5288677f9fd2bd671e5,Source
Splunk_12月維護,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
20GB,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
55.15GB,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
平均授權用量,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
8.0.6,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
10.0.2,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
作業系統版本,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
弱點之一,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
處理工程師為 A人員 進行時間為 2025/12/05 13:30 至 2025/12/05 15:30。,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
狀態描述 (Description): Splunk_12月維護,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
處置動作 (Action): 1.授權用量：建議擴充 -授權量：20GB -平均授權用量：55.15GB,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
處置動作 (Action): 4.版本更新：建議先擴充授權使用量，再進行版本升級 -當前版本：8.0.6 / 2024.10.22 -最新版本：10.0.2 / 2025.11.14,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
處置動作 (Action): 作業系統弱點：CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
處理工程師為 A人員 进行时间维护,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Splunk_12月维护的处置动作包括授权用量建议扩充至20GB、平均授权用量为55.15GB，服务器效能正常以及无系统优化建议和版本更新建议,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
Splunk_12月维护,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
作业系统的版本为Red Hat 9.4，日期是2027/5/31,e8685d5bb709620918efa2cffbbba7c1f233a0b4a651d1f62714d4ebea7e6d1c,Source
2025/12/10 13:30,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
2025/12/10 20:00,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
使用者權限調整,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
個人測試環境,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
KVstore狀態,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
升級,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
DEP02 ([IP]),610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00",610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
Splunk每週onsite 處置動作 (Action): A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
Splunk使用者權限調整 新增maintainer角色，並設定能力值。,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
Centos作業系統升級(評估中),610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
DEP02 ([IP])移轉(下周進行),610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
"處理工程師為 A人員, C人員 進行維護工作",610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
新增 maintainer 角色並設定能力值,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
ess_analyst角色,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
請 james 向FISAC提交需使用API的IP申請單,610565963804d904ec77825de3b950953abba38c66eef7f5c71ae6484f6ebc1e,Source
2025/12/04 09:30 至 2025/12/04 10:00,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
處理工程師為 A人員 進行時間為 2025/12/04 09:30 至 2025/12/04 10:00,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
處置動作 (Action): 1.授權用量：建議擴充 -授權量：285GB -平均授權用量：620.21GB,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
處置動作 (Action): 4.版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
處置動作 (Action): 4.版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14 因目前版本並未有重大弱點，也未受相關BUG，故建議暫不升版,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Splunk_11月維護 處置動作 包含 授權用量：建議擴充 -授權量：285GB -平均授權用量：620.21GB,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Splunk_11月維護 處置動作 包含 伺服器效能：正常,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Splunk_11月維護 處置動作 包含 系統優化建議：無,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Splunk_11月維護 處置動作 包含 版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
Splunk_11月維護 處置動作 包含 當前版本並未有重大弱點，也未受相關BUG，故建議暫不升版,781b04ab3b3f5eba1948d313e68a4358e470e9f18fb51583f4847cf3b537e6ca,Source
2025/12/04 10:00 至 2025/12/04 10:30,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
11月月維護,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
當前版本9.3.3/2025.02.26,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
弱點,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
最新版本10.0.1/2025.11.14,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
處理工程師為 A人員 進行時間為 2025/12/04 10:00 至 2025/12/04 10:30,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
狀態描述 (Description): splunk_B客戶B部門11月月維護,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
處置動作 (Action): 1.授權用量：建議擴充 -授權量：285GB -平均授權用量：203.65GB,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
處置動作 (Action): 建議更新 -當前版本：9.3.3/2025.02.26 -最新版本：10.0.1/2025.11.14,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
處置動作 (Action): 現行版本近期被掃出弱點，建議進行升版,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
狀態描述 被記錄,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
B客户B部门,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
確認伺服器效能正常,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
無系統優化建議,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
建議更新至最新版本10.0.1,cc0e900a7b28d0258c2a384ea73eb978d9848da03c1fe156f81800ea665ac280,Source
2025/12/12 13:30,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
2025/12/12 17:30,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
splunk憑證,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
更新,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
今日到場作業事項,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
SPLUNK,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
內部憑證,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
網頁憑證,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
KVSTORE,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
2027/12月,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
處理工程師為 A人員 進行時間為 2025/12/12 13:30 至 2025/12/12 17:30,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
狀態描述 (Description): splunk憑證跟換,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
處置動作 (Action): 今日到場作業事項為： 更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
已確認SPLUNK可正常登入使用、KVSTORE 狀態正常，網頁憑證期限更新至2027/12月,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
今日到場作業事項為： 更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
已確認SPLUNK可正常登入使用、KVSTORE 狀態正常,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
網頁憑證期限更新至2027/12月,6ed5d3472592da7d50e75850e0494267f5883a1aed83ee5c438cfac9900924c6,Source
2025/12/16 14:00 至 2025/12/16 18:40,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP報表語法檢查,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
今日到場作業項目,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP_table報表,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
現有設備清單,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
比對結果,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
附件,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
底層查看原因,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
未出現於DC_ARP_table中的設備,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
"處理工程師為 A人員, C人员 进行时间 2025/12/16 14:00 至 2025/12/16 18:40。",4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
目前已有产出一份 DC_ARP_table 报表,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
DC_ARP_table 报表已经产出.,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
与现有设备清单做对比，附件为对比结果,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
在附件中列出所有需列出的设备名称。,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
未出现在 DC_ARP_table 中的设备已用橘底标示，在请您确认。,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
代办事项：补产出 ARP_table 报表给客户（排程设定每月执行）。,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
后续将进底层查看缺少设备的原因。,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
代辦事項：補產出ARP_table報表給您(排程設定每月執行）,4c0c9131bd59a078efb434291f8f35e84df5e48883e5d1644192e3083b90a97b,Source
2025/12/17 13:30 至 2025/12/17 18:00,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Splunk角色問題,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
es_admin_user與admin角色,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
PA每月報表,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
報表,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
SH KVstore狀態,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
DNS設定,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
forwarder上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
新crowdstrike套件,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
SH上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Centos作業系統升級,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
代辦事項,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
DEP02 ([IP])移轉,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
Linux主機使用者與使用者權限,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00",e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下：,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
A部門Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
PA每月報表補寄 已補寄報表，後續將繼續查看排程無法正常寄送報表問題。,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
B部門FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
新增DNS設定 已新增DNS 設定於forwarder上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
部屬新crowdstrike套件 已部屬套件於SH上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
4.部屬新crowdstrike套件 已部屬套件於SH上,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
crowdstrike套件,e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
2.DEP02 ([IP])移轉(下周進行),e0be9906f804a7980769d8b35009c62801fb81754428201c3c3f22475492fd22,Source
2025/12/19 13:30 至 2025/12/19 18:00,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
時間段,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
Switch_6FDC.csv,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
新增設備,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
排程腳本,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
確認事件,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
ARP_table報表,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
補跑,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
每月1號,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
排程日期,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
"處理工程師為 A人員, C人員進行時間為2025/12/19 13:30 至 2025/12/19 18:00",f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
狀態描述 (Description): ARP_table報表補跑,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
處置動作 (Action): 今日到場作業項目如下： 以新增設備於Switch_6FDC.csv中，並再次執行排程腳本，確認已收入新設備事件,f21e22febf2a41a8cf124f98d49f018166e4639c763c1c9d5aee176f58fec1a4,Source
