:START_ID,:END_ID,relation,concepts,synsets,:TYPE
A人員,作業系統弱點,performed,[],[],Relation
Splunk_12月維護,狀態描述,captured in,[],[],Relation
A人員,授權用量,authorised,[],[],Relation
The maintenance record is about I customer.,The processing engineer was A personnel.,before,[],[],Relation
The processing engineer was A personnel.,The maintenance duration was from 2025/12/05 13:30 to 2025/12/05 15:30.,at the same time,[],[],Relation
The processing engineer was A personnel.,The maintenance duration was from 2025/12/12 13:30 to 2025/12/12 13:45.,because,[],[],Relation
The current version is 8.0.6 and the latest version is 10.0.2.,It was recommended to first expand the authorized usage volume before proceeding with the version update.,as a result,[],[],Relation
This is a maintenance record for I客戶.,I客戶,is participated by,[],[],Relation
Engineer A人員 handled the event.,A人員,is participated by,[],[],Relation
Engineer A人員 handled the event.,I客戶,is participated by,[],[],Relation
The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.,A人員,is participated by,[],[],Relation
The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.,I客戶,is participated by,[],[],Relation
The status description is Splunk_12月維護.,Splunk_12月維護,is participated by,[],[],Relation
The server performance is normal.,server,is participated by,[],[],Relation
There are no system optimization suggestions.,system,is participated by,[],[],Relation
There is no issue tracking.,issue,is participated by,[],[],Relation
"The operating system version is Red Hat 9.4 EOS date:2027/5/31, with vulnerabilities CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178.",Red Hat,is participated by,[],[],Relation
維護紀錄,B客戶,關於,[],[],Relation
處理工程師,A人員,為,[],[],Relation
處理工程師,C人員,為,[],[],Relation
時間,Splunk每週onsite 處置,進行,[],[],Relation
A部門,Splunk 使用者權限,調整,[],[],Relation
A人員,maintainer角色,新增,[],[],Relation
A部門,ess_analyst 角色能力值,調整,[],[],Relation
HANK,ability value,進行分析使用,[],[],Relation
B部門,FISAC資料收容,進行,[],[],Relation
james,IP申請單,提交,[],[],Relation
SH KVstore引擎異常測試,KVstore狀態中,進行中,[],[],Relation
代辦事項,CentOS作業系統升級,評估中,[],[],Relation
[IP],DEP02,進行移轉,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00",狀態描述 (Description): Splunk每週onsite 處置動作,before,[],[],Relation
正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項：,目前已請james 向FISAC提交需使用API的IP申請單。,at the same time,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值,狀態描述 (Description): Splunk每週onsite 處置動作,because,[],[],Relation
A部門 1.Splunk 使用者權限調整 調整ess_analyst 角色能力值，供HANK進行分析,A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值,as a result,[],[],Relation
B部門 2.SH KVstore引擎異常測試-進行中,B部門 1.FISAC資料收容-進行中,after,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,A部門,is participated by,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,Splunk,is participated by,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,maintainer角色,is participated by,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,ability value,is participated by,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,ess_analyst 角色,is participated by,[],[],Relation
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,HANK,is participated by,[],[],Relation
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,B部門,is participated by,[],[],Relation
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,James,is participated by,[],[],Relation
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,FISAC,is participated by,[],[],Relation
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,API,is participated by,[],[],Relation
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,IP申請,is participated by,[],[],Relation
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,B部門,is participated by,[],[],Relation
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,SH,is participated by,[],[],Relation
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,KVstore,is participated by,[],[],Relation
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00",A人員,is participated by,[],[],Relation
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00",C人員,is participated by,[],[],Relation
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00",B客戶,is participated by,[],[],Relation
代辦事項： 1.Centos作業系統升級(評估中),Centos,is participated by,[],[],Relation
代辦事項：2.DEP02 ([IP])移轉(下周進行),DEP02,is participated by,[],[],Relation
代辦事項：2.DEP02 ([IP])移轉(下周進行),IP,is participated by,[],[],Relation
代辦事項：3.Linux主機使用者與使用者權限,Linux,is participated by,[],[],Relation
B客戶,維護紀錄,maintains a record of,[],[],Relation
A人員,處理工程師,handles,[],[],Relation
A人員,09:30 至 10:00,performs actions from,[],[],Relation
A人員,狀態描述,provides a description of,[],[],Relation
A人員,處置動作,performs actions listed in,[],[],Relation
授權用量,285GB,suggests to increase the alloted quantity of,[],[],Relation
Splunk,11月維護,has a maintenance schedule in,[],[],Relation
A人員,版本更新,makes the recommendation regarding,[],[],Relation
處理工程師為 A人員.,狀態描述 (Description): Splunk_11月維護.,before,[],[],Relation
處理工程師為 A人員.,狀態描述 (Description): Splunk_11月維護.,at the same time,[],[],Relation
Processing engineer A person handled a maintenance record for customer B,A人員,is participated by,[],[],Relation
Processing engineer A person handled a maintenance record for customer B,B客戶,is participated by,[],[],Relation
The maintenance was described as Splunk_November Maintenance,Splunk,is participated by,[],[],Relation
"The current version does not have any major vulnerabilities or related bugs, so an update is not recommended at this time.",版本,is participated by,[],[],Relation
B客戶,A人員,has a maintenance record for,[],[],Relation
A人員,2025/12/04 10:00 to 2025/12/04 10:30,processed on,[],[],Relation
B客戶,splunk_B客戶B部門11月月維護,has a maintenance record for,[],[],Relation
A人員,授權量,recommended expanding,[],[],Relation
A人员,10.0.1/2025.11.14,suggested updating to latest version,[],[],Relation
This is a maintenance record for B customer.,The handling engineer was A personnel.,before,[],[],Relation
The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.,It contained a description of splunk_B customer B department November maintenance.,before,[],[],Relation
The handling engineer was A personnel.,The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.,at the same time,[],[],Relation
It contained a description of splunk_B customer B department November maintenance.,The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,because,[],[],Relation
"There was an authorization quantity suggestion: extend by 285GB, with an average authorized usage of 203.65GB.",The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,because,[],[],Relation
The server performance was normal.,There are no system optimization suggestions.,as a result,[],[],Relation
It contained an action description: 1. Authorization quantity: recommended extension - authorized quantity: 285GB - average authorized usage: 203.65GB.,Current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,before,[],[],Relation
The current version was scanned for vulnerabilities.,It contained a description of splunk_B customer B department November maintenance.,because,[],[],Relation
A person handled a maintenance task for B customer.,A person,is participated by,[],[],Relation
A person handled a maintenance task for B customer.,B customer,is participated by,[],[],Relation
The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.,2025/12/04 10:00,is participated by,[],[],Relation
The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.,2025/10/04 10:30,is participated by,[],[],Relation
The Splunk B customer B department had maintenance in November.,Splunk,is participated by,[],[],Relation
The Splunk B customer B department had maintenance in November.,B customer,is participated by,[],[],Relation
The Splunk B customer B department had maintenance in November.,B department,is participated by,[],[],Relation
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,Authorized quantity,is participated by,[],[],Relation
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,285GB,is participated by,[],[],Relation
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,Average usage,is participated by,[],[],Relation
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,203.65GB,is participated by,[],[],Relation
The server performance was normal.,Server,is participated by,[],[],Relation
It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.,Version 9.3.3,is participated by,[],[],Relation
It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.,Version 10.0.1,is participated by,[],[],Relation
A客戶,維護紀錄,has,[],[],Relation
維護紀錄,A人員,performed by,[],[],Relation
A人員,2025/12/12 13:30 to 2025/12/12 17:30,operated at,[],[],Relation
A人員,SPLUNK內部與網頁憑證,replaced,[],[],Relation
A人員,SPLUNK中的憑證路徑,modified,[],[],Relation
A人員,正常登入使用、KVSTORE 狀態正常,confirmed,[],[],Relation
網頁憑證期限,2027/12月,updated to,[],[],Relation
The maintenance record is for customer A.,An engineer processed the work.,before,[],[],Relation
The processing of the work was from 13:30 to 17:30 on 2025/12/12.,The maintenance record is for customer A.,because,[],[],Relation
An engineer processed the work.,There was a certificate replacement.,at the same time,[],[],Relation
The certificate replacement is done.,The Splunk certificates were replaced and the paths in the Splunk system were modified.,after,[],[],Relation
"The Splunk system can be logged into normally, and KVSTORE status is normal.",The certificate replacement is done,as a result of,[],[],Relation
A maintenance record for A客戶 was processed.,A客戶,is participated by,[],[],Relation
A maintenance record for A客戶 was processed.,processor,is participated by,[],[],Relation
The maintenance was handled by an engineer from A人員,A人員,is participated by,[],[],Relation
The maintenance was handled by an engineer from A人員,engineer,is participated by,[],[],Relation
The maintenance duration was 13:30 until 17:30 on the same day.,maintenance,is participated by,[],[],Relation
Splunk credentials were renewed,Splunk,is participated by,[],[],Relation
Splunk credentials were renewed,credentials,is participated by,[],[],Relation
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.",SPLUNK,is participated by,[],[],Relation
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.",certificates,is participated by,[],[],Relation
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.",path,is participated by,[],[],Relation
SPLUNK was verified to be login normally,SPLUNK,is participated by,[],[],Relation
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.",KVSTORE,is participated by,[],[],Relation
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.",web certificate,is participated by,[],[],Relation
A客戶,維護紀錄,is related to,[],[],Relation
A人員,C人員,processed with,[],[],Relation
A人員,DC_ARP報表語法檢查,handled,[],[],Relation
A人員,DC_ARP_table報表,created,[],[],Relation
A人員,設備清單,compared,[],[],Relation
A人員,ARP_table報表,scheduled,[],[],Relation
A人員,設備IP往段清單,ran,[],[],Relation
C人員,凱壽全科人員,is part of,[],[],Relation
DC_ARP_table報表,橘底標示設備名称,did not include,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。",目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。,before,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果,附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示,at the same time,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對,後續將進底層查看缺少設备的原因,as a result,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。,補產出ARP_table報表給您(排程設定每月執行）,before,[],[],Relation
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。,補跑設備IP往段清單給凱壽全科人員 （每月),before,[],[],Relation
A person is being maintained.,A 客戶,is participated by,[],[],Relation
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.",處理工程師,is participated by,[],[],Relation
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.",A人員,is participated by,[],[],Relation
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.",C人員,is participated by,[],[],Relation
DC_ARP report is being checked for syntax errors and inconsistencies,DC_ARP報表語法檢查,is participated by,[],[],Relation
DC_ARP report is being checked for syntax errors and inconsistencies,設備清單,is participated by,[],[],Relation
DC_ARP report is being checked for syntax errors and inconsistencies,現有設備清單,is participated by,[],[],Relation
DC_ARP report is being checked for syntax errors and inconsistencies,DC_ARP_table,is participated by,[],[],Relation
A DC_ARP Table Report was generated and compared to the existing equipment list.,DC_ARP_table,is participated by,[],[],Relation
A DC_ARP Table Report was generated and compared to the existing equipment list.,DC_ARP_table報表,is participated by,[],[],Relation
A DC_ARP Table Report was generated and compared to the existing equipment list.,設備清單,is participated by,[],[],Relation
A DC_ARP Table Report was generated and compared to the existing equipment list.,現有設備清單,is participated by,[],[],Relation
Further investigation will be conducted to determine the cause of missing equipment.,設計稽查結果,is participated by,[],[],Relation
Maintance Record,B客戶,has,[],[],Relation
Maintenance Record,A人員,includes,[],[],Relation
Maintenance Record,C人員,includes,[],[],Relation
A部門,Splunk角色能力異常,has,[],[],Relation
A部門,PA每月報表補寄,has,[],[],Relation
B部門,FISAC資料收容-進行中,has,[],[],Relation
B部門,SH KVstore引擎異常測試-進行中,has,[],[],Relation
B部門,新增DNS設定,has,[],[],Relation
B部門,部屬新crowdstrike套件,has,[],[],Relation
代辦事項,Centos作業系統升級(評估中),includes,[],[],Relation
代辦事項,DEP02 ([IP])移轉(下周進行),includes,[],[],Relation
代辦事項,Linux主機使用者與使用者權限,includes,[],[],Relation
代辦事項,新增Splunk Add-on for Google Cloud Platform的sourcetype,includes,[],[],Relation
代辦事項,Tenable API App串接,includes,[],[],Relation
A人員,1.Splunk角色能力異常,has conducted,[],[],Relation
A人員,2.PA 每月報表補寄,has conducted,[],[],Relation
PA,每月報表,sends,[],[],Relation
james,API的IP申請單,submits,[],[],Relation
SH,新crowdstrike套件,has installed,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00",Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,at the same time,[],[],Relation
已於底層重新調整es_admin_user與admin角色的能力,網頁上驗證功能可使用,as a result,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,已補寄報表，後續將繼續查看排程無法正常寄送報表問題,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,已請james 向FISAC提交需使用API的IP申請單,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,正在個人的測試環境測試SH 的KVstore狀態中,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,已新增DNS 設定於forwarder上,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,已部署套件於SH上,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,Centos作業系統升級(評估中),before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,DEP02 ([IP])移轉(下周進行),before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,Linux主機使用者與使用者權限,before,[],[],Relation
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,新增Splunk Add-on for Google Cloud Platform的sourcetype,before,[],[],Relation
已補寄報表，後續將繼續查看排程無法正常寄送報表問題,PA 每月報表補寄,because,[],[],Relation
正在個人的測試環境測試SH 的KVstore狀態中,已新增DNS 設定於forwarder上,before,[],[],Relation
A部門已於底層重新調整es_admin_user與admin角色的能力,A部門,is participated by,[],[],Relation
A部門已於底層重新調整es_admin_user與admin角色的能力,es_admin_user,is participated by,[],[],Relation
A部門已於底層重新調整es_admin_user與admin角色的能力,admin,is participated by,[],[],Relation
A部門於網頁上驗證功能可使用,A部門,is participated by,[],[],Relation
已補寄PA每月報表,PA,is participated by,[],[],Relation
將繼續查看排程無法正常寄送報表問題,PA,is participated by,[],[],Relation
請james 向FISAC提交需使用API的IP申請單，目前進行中,B部門,is participated by,[],[],Relation
請james 向FISAC提交需使用API的IP申請單，目前進行中,james,is participated by,[],[],Relation
請james 向FISAC提交需使用API的IP申請單，目前進行中,FISAC,is participated by,[],[],Relation
正在個人的測試環境測試SH 的KVstore狀態中，目前進行中,B部門,is participated by,[],[],Relation
正在個人的測試環境測試SH 的KVstore狀態中，目前進行中,SH,is participated by,[],[],Relation
已新增DNS 設定於forwarder上,B部門,is participated by,[],[],Relation
已新增DNS 設定於forwarder上,DNS,is participated by,[],[],Relation
已新增DNS 設定於forwarder上,forwarder,is participated by,[],[],Relation
已部屬套件於SH上,B部門,is participated by,[],[],Relation
已部屬套件於SH上,crowdstrike,is participated by,[],[],Relation
A客戶,維護紀錄,has,[],[],Relation
維護紀錄,處理工程師,includes,[],[],Relation
處理工程師,"A人員,C人員",is,[],[],Relation
維護紀錄,處理時間,has,[],[],Relation
處理時間,2025/12/19 13:30,starts at,[],[],Relation
處理時間,2025/12/19 18:00,ends at,[],[],Relation
狀態描述,ARP_table報表補跑,involves,[],[],Relation
處置動作,到場作業項目,includes,[],[],Relation
到場作業項目,新增設備,involves,[],[],Relation
ARP_table報表補跑,代辦事项,is,[],[],Relation
處置動作,IP網段設備報表確認,involves,[],[],Relation
The maintenance record is about customer A.,Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.,before,[],[],Relation
The engineers processed the customer's request.,The description of the case is that ARP_table report needs to be re-runed.,at the same time,[],[],Relation
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.,The engineers added new equipment in Switch_6FDC.csv and executed the scheduled script again.,as a result,[],[],Relation
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00,The engineers rerun ARP_table report.,as a result,[],[],Relation
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00,The schedule was set for the report to be sent on the first of every month.,as a result,[],[],Relation
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.,The engineers confirmed that the new equipment has been added.,as a result,[],[],Relation
A客戶 的維護紀錄被記錄。,A客戶,is participated by,[],[],Relation
工程師處理了 A客戶 的維護事項.,工程師,is participated by,[],[],Relation
工程師處理了 A客戶 的維護事項.,A客戶,is participated by,[],[],Relation
A人員和C人員在2025/12/19 13:30 至 2025/12/19 18:00處理了維護事項。,A人員,is participated by,[],[],Relation
A人員和C人員在2025/12/19 13:30 至 2025/12/19 18:00處理了維護事項。,C人員,is participated by,[],[],Relation
新增設備於Switch_6FDC.csv中並再次執行排程腳本。,Switch_6FDC.csv,is participated by,[],[],Relation
ARP_table 報表被補跑並設定排程為每月1號寄送報表至全科同仁。,全科同仁,is participated by,[],[],Relation
G客戶,維護紀錄,is the subject of,[],[],Relation
A人員,處理工程師,serves as,[],[],Relation
2025/12/01 10:00至2025/12/01 12:00,維護紀錄,is the duration of,[],[],Relation
Splunk_11月維護,狀態描述,describes,[],[],Relation
授權使用量,2GB,has a purchase of,[],[],Relation
授權使用量,0.31GB,average use is,[],[],Relation
授權使用量,15.5%,utilized at,[],[],Relation
授權使用量,0,reached 100% times of,[],[],Relation
伺服器效能,1.24%,has a CPU utilization of,[],[],Relation
伺服器效能,90%,is within a normal range for CPU,[],[],Relation
伺服器效能,18.21%,has a memory utilization of,[],[],Relation
硬碟使用率,43.73%,is the disk utilization of,[],[],Relation
系統優化建議,皆正常,needs no adjustments for,[],[],Relation
現行版本,9.4.3,is the current version of,[],[],Relation
最新版本,10.0.2,needs no upgrade because it has,[],[],Relation
問題追蹤,無,has an issue of,[],[],Relation
這是一筆關於 G客戶 的維護紀錄。,處理工程師為 A人員 進行時間為 2025/12/01 10:00 至 2025/12/01 12:00。,before,[],[],Relation
處理工程師為 A人員 進行時間為 2025/12/01 10:00 至 2025/12/01 12:00 。,狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下：,as a result,[],[],Relation
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 1.授權使用量 - 購買量:2GB - 平均使用量:0.31GB - 使用率為15.5%，達100%次數為0,2. 伺服器效能 - CPU使用率:1.24%，低於90%，屬正常 - 記憶體使用率:18.21%，低於90%，屬正常 - 硬碟使用率:43.73%，屬正常,at the same time,[],[],Relation
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 2. 伺服器效能 - CPU使用率:1.24%，低於90%，屬正常 - 記憶體使用率:18.21%，低於90%，屬正常 - 硬碟使用率:43.73%，屬正常,3. 系統優化建議 - 皆正常，無需調整,at the same time,[],[],Relation
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 3. 系統優化建議 - 皆正常，無需調整,4. 版本評估 - 現行版本:9.4.3 (2025.06.05) - 最新版本:10.0.2 (2025.11.14) - 因現行版本未有弱點釋出，故不升級。,at the same time,[],[],Relation
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 4. 版本評估 - 現行版本:9.4.3 (2025.06.05) - 最新版本:10.0.2 (2025.11.14) - 因現行版本未有弱點釋出，故不升級。,5. 問題追蹤 - 無,at the same time,[],[],Relation
A maintenance record for G client was processed.,maintenance record,is participated by,[],[],Relation
A maintenance record for G client was processed.,G client,is participated by,[],[],Relation
The processing engineer A staff conducted the work from 2025/12/01 10:00 to 2025/12/01 12:00.,processing engineer,is participated by,[],[],Relation
The processing engineer A staff conducted the work from 2025/12/01 10:00 to 2025/12/01 12:00.,A staff,is participated by,[],[],Relation
The status description is Splunk November maintenance.,status description,is participated by,[],[],Relation
The status description is Splunk November maintenance.,Splunk November maintenance,is participated by,[],[],Relation
"The actions taken include the following monthly maintenance focus: 1. Authorized usage volume - purchase volume: 2GB, average usage volume: 0.31GB, utilization rate is 15.5%, reaching 100% frequency is 0.",actions,is participated by,[],[],Relation
"The actions taken include the following monthly maintenance focus: 1. Authorized usage volume - purchase volume: 2GB, average usage volume: 0.31GB, utilization rate is 15.5%, reaching 100% frequency is 0.",monthly maintenance,is participated by,[],[],Relation
"The server performance includes the following details: CPU utilization: 1.24%, lower than 90%, normal, memory utilization rate: 18.21%, lower than 90%, normal, hard disk utilization rate: 43.73%, normal",server performance,is participated by,[],[],Relation
"The server performance includes the following details: CPU utilization: 1.24%, lower than 90%, normal, memory utilization rate: 18.21%, lower than 90%, normal, hard disk utilization rate: 43.73%, normal",CPU,is participated by,[],[],Relation
"The server performance includes the following details: CPU utilization: 1.24%, lower than 90%, normal, memory utilization rate: 18.21%, lower than 90%, normal, hard disk utilization rate: 43.73%, normal",memory,is participated by,[],[],Relation
"The server performance includes the following details: CPU utilization: 1.24%, lower than 90%, normal, memory utilization rate: 18.21%, lower than 90%, normal, hard disk utilization rate: 43.73%, normal",hard disk,is participated by,[],[],Relation
There is a system optimization suggestion which states all are normal and no adjustment is needed.,system optimization suggestion,is participated by,[],[],Relation
"The version assessment includes the current version 9.4.3 (2025.06.05) and the latest version 10.0.2 (2025.11.14), no upgrade is needed because the current version has not released any vulnerabilities.",version assessment,is participated by,[],[],Relation
"The version assessment includes the current version 9.4.3 (2025.06.05) and the latest version 10.0.2 (2025.11.14), no upgrade is needed because the current version has not released any vulnerabilities.",version 9.4.3,is participated by,[],[],Relation
"The version assessment includes the current version 9.4.3 (2025.06.05) and the latest version 10.0.2 (2025.11.14), no upgrade is needed because the current version has not released any vulnerabilities.",version 10.0.2,is participated by,[],[],Relation
There are no issues to be tracked,issues to be tracked,is participated by,[],[],Relation
A部門,Splunk角色能力異常,conducted,[],[],Relation
A人員,PA 每月報表觸發動作變更,handled,[],[],Relation
A部門,Linux主機使用者與使用者權限,handled,[],[],Relation
"A人員, C人員",B客戶,maintained,[],[],Relation
DEP02,sailag,hosted,[],[],Relation
james,API的IP申請單,submitted,[],[],Relation
A部門,FISAC資料收容,in progress,[],[],Relation
A部門,SH KVstore引擎異常測試,testing,[],[],Relation
狀態描述 (Description): Splunk每週onsite 處置動作,A部門 1.Splunk角色能力異常,before,[],[],Relation
A部門 1.Splunk角色能力異常,admin角色的能力需高於es_admin_user角色，所以已刪除es_admin_user繼承admin能力的選項，同時刪除es_admin_user的可刪除索引能力以區分權限高低。,because,[],[],Relation
A部門 2.PA 每月報表觸發動作變更,目前未發現任何相關報表寄送錯誤，也確認並無排程略過問題，為了後續如再次發生排程報表未寄送之問題,because,[],[],Relation
A部門 2.PA 每月報表觸發動作變更,已將PA每月報表觸發的預設寄件套件改為客製寄件套件，該客製套件可於觸發動作後於index=cim_modactions查看郵件寄送狀態，以利問題排查。,as a result,[],[],Relation
A部門 3.Linux主機使用者與使用者權限-進行中,已在172.18.44.33(DEP02)主機上新增使用者 sailag，並套用先前信件附件中的權限設定,after,[],[],Relation
A部門 3.Linux主機使用者與使用者權限-進行中,請珮雯再次申請檢測sailag使用者權限是否合規，將在檢測通過後於其他主機上新增使用者,after,[],[],Relation
B部門 1.FISAC資料收容-進行中,目前已請james向FISAC提交需使用API的IP申請單。,after,[],[],Relation
代辦事項:2.DEP02 ([IP])移轉(下周進行),Centos作業系統升級(評估中),after,[],[],Relation
A部門處理了客戶B的Splunk角色能力異常，刪除es_admin_user繼承admin能力的選項和可刪除索引能力,A部門,is participated by,[],[],Relation
A部門處理了客戶B的Splunk角色能力異常，刪除es_admin_user繼承admin能力的選項和可刪除索引能力,客戶B,is participated by,[],[],Relation
A部門處理了客戶B的Splunk角色能力異常，刪除es_admin_user繼承admin能力的選項和可刪除索引能力,splunk,is participated by,[],[],Relation
A部門改變PA每月報表觸發動作變更，將寄件套件改為客製寄件套件,A部門,is participated by,[],[],Relation
A部門改變PA每月報表觸發動作變更，將寄件套件改為客製寄件套件,client B,is participated by,[],[],Relation
A部門改變PA每月報表觸發動作變更，將寄件套件改為客製寄件套件,PA,is participated by,[],[],Relation
A部門在172.18.44.33(DEP02)主機上新增使用者sailag，並套用先前信件附件中的權限設定,A部門,is participated by,[],[],Relation
A部門在172.18.44.33(DEP02)主機上新增使用者sailag，並套用先前信件附件中的權限設定,sailag,is participated by,[],[],Relation
B部門請james向FISAC提交需使用API的IP申請單,B部門,is participated by,[],[],Relation
B部門請james向FISAC提交需使用API的IP申請單,FISAC,is participated by,[],[],Relation
B部門請james向FISAC提交需使用API的IP申請單,james,is participated by,[],[],Relation
B部門正在測試SH的KVstore狀態中,B部門,is participated by,[],[],Relation
B部門正在測試SH的KVstore狀態中,SH,is participated by,[],[],Relation
F客戶,維護紀錄,has,[],[],Relation
A人員,處理工程師,is,[],[],Relation
A人員,維護,conducts,[],[],Relation
F客戶,信用卡處12月月維護,is associated with,[],[],Relation
授權用量,100GB,suggests to expand,[],[],Relation
信用卡處12月月維護,UF,has problem with,[],[],Relation
