name:ID,type,concepts,synsets,:LABEL
"Authorized usage quantity - Purchase amount : 2GB - Average usage quantity : 0.35GB - Usage rate is 17.5%, reached 100% once, within normal range.",event,[],[],Node
"Server performance - CPU usage rate: 1.24%, below 90%, normal - Memory usage rate: 18.21%, below 90%, normal - Disk usage rate: 42.91%, normal.",event,[],[],Node
"System optimization suggestions - All are normal, no adjustment needed.",event,[],[],Node
系統,entity,[],[],Node
Version evaluation - Current version: 9.4.3 (2025/06/05) - Latest version: 10.0.1 (2025/09/25) - Not upgrading as the current version has no released vulnerabilities.,event,[],[],Node
2025/11/26 13:30,entity,[],[],Node
2025/11/26 17:30,entity,[],[],Node
DEP02連動主機檢查,entity,[],[],Node
KGIBIDX04(主機),entity,[],[],Node
CDIBHMGT02,entity,[],[],Node
設定檔備份腳本異常,entity,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/11/26 13:30 至 2025/11/26 17:30。",event,[],[],Node
目前已請james 向FISAC提交需使用API的IP申請單。,event,[],[],Node
正在個人的測試環境測試SH 的KVstore狀態中。,event,[],[],Node
DEP02連動主機檢查-完成,event,[],[],Node
刪除KGIBIDX04(主機已下線)備份排程與修改CDIBHMGT02的IP為172.18.44.31,event,[],[],Node
已修改各台主機中CDIBHMGT02的IP為172.18.44.31，並再次執行備份腳本確認排程腳本正常。,event,[],[],Node
FISAC資料收容-進行中,event,[],[],Node
B客戶 is being maintained.,event,[],[],Node
A人員 and C人員 handled maintenance for B客戶 from 2025/11/26 13:30 to 2025/11/26 17:30.,event,[],[],Node
DEP02主機排程 is executed at 11 PM and runs scripts KGIBIDX04 and CDIBHMGT02.,event,[],[],Node
DEP02主機排程,entity,[],[],Node
KGIBIDX04,entity,[],[],Node
KGIBIDX04's backup schedule is deleted as the host has been taken offline and CDIBHMGT02's IP address is changed to 172.18.44.31.,event,[],[],Node
The backup script for CDIBHMGT02 is run again on multiple hosts after the IP address of CDIBHMGT02 is modified to 172.18.44.31.,event,[],[],Node
A部門 is conducting FISAC data storage.,event,[],[],Node
James is requested to submit an IP application form to FISAC for API usage.,event,[],[],Node
SH KVstore engine test is currently in progress.,event,[],[],Node
There is a pending assessment for the Centos operating system upgrade.,event,[],[],Node
Centos,entity,[],[],Node
2025/11/24 10:30,entity,[],[],Node
2025/11/24 12:00,entity,[],[],Node
splunk_信用卡處,entity,[],[],Node
100GB,entity,[],[],Node
132GB,entity,[],[],Node
定期檢查,entity,[],[],Node
問題,entity,[],[],Node
101台UF,entity,[],[],Node
轉送器監視設定,entity,[],[],Node
This is a maintenance record for F client.,event,[],[],Node
The processing engineer was A personnel.,event,[],[],Node
The time of handling was from 2025/11/24 10:30 to 2025/11/24 12,event,[],[],Node
A description of the state: splunk_credit card maintenance in November.,event,[],[],Node
There were 101 UF that had been offline for more than 15 minutes and failed to connect to the indexer.,event,[],[],Node
"The action was as follows: 1. Authorized capacity: it is recommended to expand authorized capacity, 100GB authorized and 132GB average authorized usage.",event,[],[],Node
The server performance was normal.,event,[],[],Node
System optimization recommendations: Check regularly according to instructions.,event,[],[],Node
"It is recommended to update the transfer agent monitor configuration file with the uf list, and let uf re-report after updating.",event,[],[],Node
The version was updated as follows: It is recommended to update the current version 9.3.3/2025.02.26 to the latest version 10.0.2.,event,[],[],Node
"The current version has been scanned for vulnerabilities recently, so it is recommended to upgrade.",event,[],[],Node
A person is handling a maintenance record for F.,event,[],[],Node
F,entity,[],[],Node
A,entity,[],[],Node
Splunk's credit card handling had a maintenance in November,event,[],[],Node
splunk_信用卡處11月月維護,entity,[],[],Node
擴充 -授權量：100GB,entity,[],[],Node
UF已超過15分鐘未與indexer連線,entity,[],[],Node
現行版本,entity,[],[],Node
升版,entity,[],[],Node
The maintenance record is about F customer.,event,[],[],Node
Engineer A handles the work from 2025/11/24 10:30 to 2025/11/24 11:00.,event,[],[],Node
The maintenance is for Splunk credit card processing.,event,[],[],Node
"Authorized usage is suggested to be expanded, recommended amount 100GB average authorized usage is 132GB.",event,[],[],Node
Server performance is normal.,event,[],[],Node
There are system optimization recommendations: regularly check according to instructions.,event,[],[],Node
101 UFs have been offline for more than 15 minutes without connecting to the indexer.,event,[],[],Node
The list of UF is updated in the forwarder monitoring settings and UF is asked to check-in again after updating.,event,[],[],Node
A person processed the maintenance record of F customer.,event,[],[],Node
The processing was conducted from 2025/11/24 10:30 to 2025/11/24 11:00.,event,[],[],Node
The suggested authorization quantity was 100GB with an average authorized usage of 132GB.,event,[],[],Node
There are 101 UF devices that have been offline for more than 15 minutes without connecting to the indexer.,event,[],[],Node
UF,entity,[],[],Node
A suggestion to upgrade was made. The current version is 9.3.3/2025.02.26 and the latest version is 10.0.2/2025.11.14.,event,[],[],Node
時間 2025/11/24 11:30 至 2025/11/24 12:00,entity,[],[],Node
splunk_銀行處11月月維護,entity,[],[],Node
1398GB,entity,[],[],Node
處理工程師為 A人員 進行時間為 2025/11/24 11:30 至 2025/11/24 12:00。,event,[],[],Node
這是一筆關於 F客戶 的維護紀錄。,event,[],[],Node
狀態描述 (Description): splunk_銀行處11月月維護,event,[],[],Node
現行版本近期被掃出弱點，建議進行升版.,event,[],[],Node
當前版本：9.3.3/2025.02.26 最新版本：10.0.2/2025.11.14.,event,[],[],Node
There is a maintenance record for the client F.,event,[],[],Node
The engineering technician A handles the case,event,[],[],Node
The handling time was from 2025/11/24 11:30 to 2025/11/24 12:00.,event,[],[],Node
The description is splunk_銀行處11月月維護.,event,[],[],Node
splunk_銀行處11月月維護.,entity,[],[],Node
There are no server performance issues.,event,[],[],Node
The system optimization is recommended to be none.,event,[],[],Node
It is suggested to update the current version 9.3.3/2025.02.26 to the latest version 10.0.2/2025.11.14,event,[],[],Node
"The current version has recently been scanned for vulnerabilities, and it is recommended to upgrade.",event,[],[],Node
No issue is being tracked at the moment.,event,[],[],Node
Splunk監控主機系統移轉與VM化服務(09-11),entity,[],[],Node
狀態描述(DN20230083_(10/12),entity,[],[],Node
設備狀態檢查,entity,[],[],Node
Memory使用率,entity,[],[],Node
整體正常,entity,[],[],Node
系統日誌分析,entity,[],[],Node
資料品質儀表板,entity,[],[],Node
健康狀況,entity,[],[],Node
系統參數檢查,entity,[],[],Node
設備參數無異常(DNS server、NTP server、LDAP setting),entity,[],[],Node
健康狀態檢查,entity,[],[],Node
整體無異常,entity,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/11/27 13:30 至 2025/11/27 16:00",event,[],[],Node
狀態描述 (Description): Splunk監控主機系統移轉與VM化服務(09-11)季維護DN20230083_(10/12),event,[],[],Node
處置動作 (Action): 1.設備狀態檢查： 觀察月報CPU、Memory使用率皆無超過90%，整體正常,event,[],[],Node
處置動作 (Action): 2.系統日誌分析： 觀察資料品質儀表板、健康狀況檢查，整體無異常,event,[],[],Node
處置動作 (Action): 3.系統參數檢查 設備參數無異常(DNS server、NTP server、LDAP setting),event,[],[],Node
處置動作 (Action): 4.健康狀態檢查 執行健康情況檢查，整體無異常,event,[],[],Node
觀察月報CPU、Memory使用率皆無超過90%，整體正常,event,[],[],Node
觀察資料品質儀表板、健康狀況檢查，整體無異常,event,[],[],Node
執行健康情況檢查，整體無異常,event,[],[],Node
A客戶 接受了維護紀錄,event,[],[],Node
A人員和C人員 進行處理,event,[],[],Node
駐點工作,entity,[],[],Node
es_admin_user,entity,[],[],Node
ess_analyst,entity,[],[],Node
KVstore狀態中,entity,[],[],Node
n8n,entity,[],[],Node
This is a maintenance record for customer B.,event,[],[],Node
Engineers A and C handled the process from 2025/12/03 13:30 to 2025/12/03 17:40.,event,[],[],Node
The status description is Splunk weekly onsite disposal actions.,event,[],[],Node
Splunk weekly onsite disposal actions.,event,[],[],Node
Engineer A adjusted the user permissions for es_admin_user.,event,[],[],Node
The engineer adjusted ess_analyst role permissions to allow vendor access for routine maintenance or troubleshooting.,event,[],[],Node
FISAC data accommodation is in progress.,event,[],[],Node
James submitted an API IP application form to FISAC.,event,[],[],Node
SH KVstore engine anomaly testing is in progress.,event,[],[],Node
testing the SH KVstore status in a personal test environment.,event,[],[],Node
A department adjusted the permissions of es_admin_user.,event,[],[],Node
A department adjusted the permissions of ess_analyst to allow vendors to log in for routine maintenance or troubleshooting.,event,[],[],Node
"B department is currently receiving FISAC data, and James submitted a request to use API IP from FISAC.",event,[],[],Node
B department is testing the SH KVstore engine anomaly in a personal test environment.,event,[],[],Node
The operating system CentOS will be upgraded (evaluation in progress).,event,[],[],Node
DEP02 ([IP]) transfer will be conducted next week.,event,[],[],Node
[IP],entity,[],[],Node
作業系統弱點,entity,[],[],Node
Splunk_12月維護,entity,[],[],Node
The maintenance record is about I customer.,event,[],[],Node
The maintenance duration was from 2025/12/05 13:30 to 2025/12/05 15:30.,event,[],[],Node
The maintenance duration was from 2025/12/12 13:30 to 2025/12/12 13:45.,event,[],[],Node
The current version is 8.0.6 and the latest version is 10.0.2.,event,[],[],Node
It was recommended to first expand the authorized usage volume before proceeding with the version update.,event,[],[],Node
Engineer A人員 handled the event.,event,[],[],Node
The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.,event,[],[],Node
The status description is Splunk_12月維護.,event,[],[],Node
There are no system optimization suggestions.,event,[],[],Node
system,entity,[],[],Node
There is no issue tracking.,event,[],[],Node
issue,entity,[],[],Node
"The operating system version is Red Hat 9.4 EOS date:2027/5/31, with vulnerabilities CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178.",event,[],[],Node
Red Hat,entity,[],[],Node
Splunk每週onsite 處置,entity,[],[],Node
Splunk 使用者權限,entity,[],[],Node
maintainer角色,entity,[],[],Node
ess_analyst 角色能力值,entity,[],[],Node
HANK,entity,[],[],Node
ability value,entity,[],[],Node
代辦事項,entity,[],[],Node
CentOS作業系統升級,entity,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00",event,[],[],Node
正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項：,event,[],[],Node
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值,event,[],[],Node
A部門 1.Splunk 使用者權限調整 調整ess_analyst 角色能力值，供HANK進行分析,event,[],[],Node
B部門 2.SH KVstore引擎異常測試-進行中,event,[],[],Node
B部門 1.FISAC資料收容-進行中,event,[],[],Node
A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用,event,[],[],Node
ess_analyst 角色,entity,[],[],Node
B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,event,[],[],Node
IP申請,entity,[],[],Node
B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。,event,[],[],Node
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00",event,[],[],Node
代辦事項： 1.Centos作業系統升級(評估中),event,[],[],Node
代辦事項：2.DEP02 ([IP])移轉(下周進行),event,[],[],Node
代辦事項：3.Linux主機使用者與使用者權限,event,[],[],Node
Linux,entity,[],[],Node
09:30 至 10:00,entity,[],[],Node
11月維護,entity,[],[],Node
處理工程師為 A人員.,event,[],[],Node
狀態描述 (Description): Splunk_11月維護.,event,[],[],Node
Processing engineer A person handled a maintenance record for customer B,event,[],[],Node
The maintenance was described as Splunk_November Maintenance,event,[],[],Node
"The current version does not have any major vulnerabilities or related bugs, so an update is not recommended at this time.",event,[],[],Node
2025/12/04 10:00 to 2025/12/04 10:30,entity,[],[],Node
splunk_B客戶B部門11月月維護,entity,[],[],Node
授權量,entity,[],[],Node
A人员,entity,[],[],Node
10.0.1/2025.11.14,entity,[],[],Node
This is a maintenance record for B customer.,event,[],[],Node
The handling engineer was A personnel.,event,[],[],Node
The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.,event,[],[],Node
It contained a description of splunk_B customer B department November maintenance.,event,[],[],Node
The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,event,[],[],Node
"There was an authorization quantity suggestion: extend by 285GB, with an average authorized usage of 203.65GB.",event,[],[],Node
It contained an action description: 1. Authorization quantity: recommended extension - authorized quantity: 285GB - average authorized usage: 203.65GB.,event,[],[],Node
Current version is near the end of its lifecycle and has recently been subject to vulnerability scans.,event,[],[],Node
The current version was scanned for vulnerabilities.,event,[],[],Node
A person handled a maintenance task for B customer.,event,[],[],Node
A person,entity,[],[],Node
B customer,entity,[],[],Node
The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.,event,[],[],Node
2025/12/04 10:00,entity,[],[],Node
2025/10/04 10:30,entity,[],[],Node
The Splunk B customer B department had maintenance in November.,event,[],[],Node
B department,entity,[],[],Node
An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.,event,[],[],Node
Authorized quantity,entity,[],[],Node
Average usage,entity,[],[],Node
203.65GB,entity,[],[],Node
Server,entity,[],[],Node
It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.,event,[],[],Node
Version 9.3.3,entity,[],[],Node
Version 10.0.1,entity,[],[],Node
2025/12/12 13:30 to 2025/12/12 17:30,entity,[],[],Node
SPLUNK內部與網頁憑證,entity,[],[],Node
SPLUNK中的憑證路徑,entity,[],[],Node
正常登入使用、KVSTORE 狀態正常,entity,[],[],Node
網頁憑證期限,entity,[],[],Node
2027/12月,entity,[],[],Node
The maintenance record is for customer A.,event,[],[],Node
An engineer processed the work.,event,[],[],Node
The processing of the work was from 13:30 to 17:30 on 2025/12/12.,event,[],[],Node
There was a certificate replacement.,event,[],[],Node
The certificate replacement is done.,event,[],[],Node
The Splunk certificates were replaced and the paths in the Splunk system were modified.,event,[],[],Node
"The Splunk system can be logged into normally, and KVSTORE status is normal.",event,[],[],Node
The certificate replacement is done,event,[],[],Node
A maintenance record for A客戶 was processed.,event,[],[],Node
processor,entity,[],[],Node
The maintenance was handled by an engineer from A人員,event,[],[],Node
The maintenance duration was 13:30 until 17:30 on the same day.,event,[],[],Node
maintenance,entity,[],[],Node
Splunk credentials were renewed,event,[],[],Node
credentials,entity,[],[],Node
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.",event,[],[],Node
certificates,entity,[],[],Node
path,entity,[],[],Node
SPLUNK was verified to be login normally,event,[],[],Node
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.",event,[],[],Node
KVSTORE,entity,[],[],Node
web certificate,entity,[],[],Node
DC_ARP報表語法檢查,entity,[],[],Node
DC_ARP_table報表,entity,[],[],Node
設備清單,entity,[],[],Node
ARP_table報表,entity,[],[],Node
設備IP往段清單,entity,[],[],Node
凱壽全科人員,entity,[],[],Node
橘底標示設備名称,entity,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。",event,[],[],Node
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。,event,[],[],Node
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果,event,[],[],Node
附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示,event,[],[],Node
目前已產出一份DC_ARP_table報表，並與現有設備清單做比對,event,[],[],Node
後續將進底層查看缺少設备的原因,event,[],[],Node
補產出ARP_table報表給您(排程設定每月執行）,event,[],[],Node
補跑設備IP往段清單給凱壽全科人員 （每月),event,[],[],Node
A person is being maintained.,event,[],[],Node
A 客戶,entity,[],[],Node
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.",event,[],[],Node
DC_ARP report is being checked for syntax errors and inconsistencies,event,[],[],Node
現有設備清單,entity,[],[],Node
DC_ARP_table,entity,[],[],Node
A DC_ARP Table Report was generated and compared to the existing equipment list.,event,[],[],Node
Further investigation will be conducted to determine the cause of missing equipment.,event,[],[],Node
設計稽查結果,entity,[],[],Node
Maintance Record,entity,[],[],Node
Maintenance Record,entity,[],[],Node
Splunk角色能力異常,entity,[],[],Node
PA每月報表補寄,entity,[],[],Node
SH KVstore引擎異常測試-進行中,entity,[],[],Node
新增DNS設定,entity,[],[],Node
部屬新crowdstrike套件,entity,[],[],Node
DEP02 ([IP])移轉(下周進行),entity,[],[],Node
Linux主機使用者與使用者權限,entity,[],[],Node
新增Splunk Add-on for Google Cloud Platform的sourcetype,entity,[],[],Node
Tenable API App串接,entity,[],[],Node
1.Splunk角色能力異常,entity,[],[],Node
2.PA 每月報表補寄,entity,[],[],Node
每月報表,entity,[],[],Node
新crowdstrike套件,entity,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00",event,[],[],Node
Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用,event,[],[],Node
已於底層重新調整es_admin_user與admin角色的能力,event,[],[],Node
網頁上驗證功能可使用,event,[],[],Node
已補寄報表，後續將繼續查看排程無法正常寄送報表問題,event,[],[],Node
已請james 向FISAC提交需使用API的IP申請單,event,[],[],Node
已新增DNS 設定於forwarder上,event,[],[],Node
已部署套件於SH上,event,[],[],Node
PA 每月報表補寄,event,[],[],Node
A部門已於底層重新調整es_admin_user與admin角色的能力,event,[],[],Node
admin,entity,[],[],Node
A部門於網頁上驗證功能可使用,event,[],[],Node
已補寄PA每月報表,event,[],[],Node
將繼續查看排程無法正常寄送報表問題,event,[],[],Node
請james 向FISAC提交需使用API的IP申請單，目前進行中,event,[],[],Node
正在個人的測試環境測試SH 的KVstore狀態中，目前進行中,event,[],[],Node
forwarder,entity,[],[],Node
已部屬套件於SH上,event,[],[],Node
crowdstrike,entity,[],[],Node
"A人員,C人員",entity,[],[],Node
2025/12/19 18:00,entity,[],[],Node
ARP_table報表補跑,entity,[],[],Node
到場作業項目,entity,[],[],Node
新增設備,entity,[],[],Node
代辦事项,entity,[],[],Node
IP網段設備報表確認,entity,[],[],Node
The maintenance record is about customer A.,event,[],[],Node
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.,event,[],[],Node
The engineers processed the customer's request.,event,[],[],Node
The description of the case is that ARP_table report needs to be re-runed.,event,[],[],Node
The engineers added new equipment in Switch_6FDC.csv and executed the scheduled script again.,event,[],[],Node
Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00,event,[],[],Node
The engineers rerun ARP_table report.,event,[],[],Node
The schedule was set for the report to be sent on the first of every month.,event,[],[],Node
The engineers confirmed that the new equipment has been added.,event,[],[],Node
A客戶 的維護紀錄被記錄。,event,[],[],Node
工程師處理了 A客戶 的維護事項.,event,[],[],Node
A人員和C人員在2025/12/19 13:30 至 2025/12/19 18:00處理了維護事項。,event,[],[],Node
新增設備於Switch_6FDC.csv中並再次執行排程腳本。,event,[],[],Node
Switch_6FDC.csv,entity,[],[],Node
ARP_table 報表被補跑並設定排程為每月1號寄送報表至全科同仁。,event,[],[],Node
全科同仁,entity,[],[],Node
2025/12/01 10:00至2025/12/01 12:00,entity,[],[],Node
授權使用量,entity,[],[],Node
2GB,entity,[],[],Node
0.31GB,entity,[],[],Node
15.5%,entity,[],[],Node
1.24%,entity,[],[],Node
18.21%,entity,[],[],Node
硬碟使用率,entity,[],[],Node
43.73%,entity,[],[],Node
皆正常,entity,[],[],Node
9.4.3,entity,[],[],Node
10.0.2,entity,[],[],Node
這是一筆關於 G客戶 的維護紀錄。,event,[],[],Node
處理工程師為 A人員 進行時間為 2025/12/01 10:00 至 2025/12/01 12:00。,event,[],[],Node
處理工程師為 A人員 進行時間為 2025/12/01 10:00 至 2025/12/01 12:00 。,event,[],[],Node
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下：,event,[],[],Node
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 1.授權使用量 - 購買量:2GB - 平均使用量:0.31GB - 使用率為15.5%，達100%次數為0,event,[],[],Node
2. 伺服器效能 - CPU使用率:1.24%，低於90%，屬正常 - 記憶體使用率:18.21%，低於90%，屬正常 - 硬碟使用率:43.73%，屬正常,event,[],[],Node
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 2. 伺服器效能 - CPU使用率:1.24%，低於90%，屬正常 - 記憶體使用率:18.21%，低於90%，屬正常 - 硬碟使用率:43.73%，屬正常,event,[],[],Node
3. 系統優化建議 - 皆正常，無需調整,event,[],[],Node
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 3. 系統優化建議 - 皆正常，無需調整,event,[],[],Node
4. 版本評估 - 現行版本:9.4.3 (2025.06.05) - 最新版本:10.0.2 (2025.11.14) - 因現行版本未有弱點釋出，故不升級。,event,[],[],Node
狀態描述 (Description): Splunk_11月維護 處置動作 (Action): 本月維護重點如下： 4. 版本評估 - 現行版本:9.4.3 (2025.06.05) - 最新版本:10.0.2 (2025.11.14) - 因現行版本未有弱點釋出，故不升級。,event,[],[],Node
5. 問題追蹤 - 無,event,[],[],Node
A maintenance record for G client was processed.,event,[],[],Node
G client,entity,[],[],Node
The processing engineer A staff conducted the work from 2025/12/01 10:00 to 2025/12/01 12:00.,event,[],[],Node
The status description is Splunk November maintenance.,event,[],[],Node
Splunk November maintenance,entity,[],[],Node
"The actions taken include the following monthly maintenance focus: 1. Authorized usage volume - purchase volume: 2GB, average usage volume: 0.31GB, utilization rate is 15.5%, reaching 100% frequency is 0.",event,[],[],Node
actions,entity,[],[],Node
monthly maintenance,entity,[],[],Node
"The server performance includes the following details: CPU utilization: 1.24%, lower than 90%, normal, memory utilization rate: 18.21%, lower than 90%, normal, hard disk utilization rate: 43.73%, normal",event,[],[],Node
server performance,entity,[],[],Node
memory,entity,[],[],Node
hard disk,entity,[],[],Node
There is a system optimization suggestion which states all are normal and no adjustment is needed.,event,[],[],Node
system optimization suggestion,entity,[],[],Node
"The version assessment includes the current version 9.4.3 (2025.06.05) and the latest version 10.0.2 (2025.11.14), no upgrade is needed because the current version has not released any vulnerabilities.",event,[],[],Node
version assessment,entity,[],[],Node
version 9.4.3,entity,[],[],Node
There are no issues to be tracked,event,[],[],Node
issues to be tracked,entity,[],[],Node
PA 每月報表觸發動作變更,entity,[],[],Node
sailag,entity,[],[],Node
A部門 1.Splunk角色能力異常,event,[],[],Node
admin角色的能力需高於es_admin_user角色，所以已刪除es_admin_user繼承admin能力的選項，同時刪除es_admin_user的可刪除索引能力以區分權限高低。,event,[],[],Node
A部門 2.PA 每月報表觸發動作變更,event,[],[],Node
目前未發現任何相關報表寄送錯誤，也確認並無排程略過問題，為了後續如再次發生排程報表未寄送之問題,event,[],[],Node
已將PA每月報表觸發的預設寄件套件改為客製寄件套件，該客製套件可於觸發動作後於index=cim_modactions查看郵件寄送狀態，以利問題排查。,event,[],[],Node
A部門 3.Linux主機使用者與使用者權限-進行中,event,[],[],Node
已在172.18.44.33(DEP02)主機上新增使用者 sailag，並套用先前信件附件中的權限設定,event,[],[],Node
請珮雯再次申請檢測sailag使用者權限是否合規，將在檢測通過後於其他主機上新增使用者,event,[],[],Node
目前已請james向FISAC提交需使用API的IP申請單。,event,[],[],Node
代辦事項:2.DEP02 ([IP])移轉(下周進行),event,[],[],Node
A部門處理了客戶B的Splunk角色能力異常，刪除es_admin_user繼承admin能力的選項和可刪除索引能力,event,[],[],Node
客戶B,entity,[],[],Node
A部門改變PA每月報表觸發動作變更，將寄件套件改為客製寄件套件,event,[],[],Node
client B,entity,[],[],Node
A部門在172.18.44.33(DEP02)主機上新增使用者sailag，並套用先前信件附件中的權限設定,event,[],[],Node
B部門請james向FISAC提交需使用API的IP申請單,event,[],[],Node
B部門正在測試SH的KVstore狀態中,event,[],[],Node
信用卡處12月月維護,entity,[],[],Node
狀態描述 (Description): splunk_信用卡處12月月維護,event,[],[],Node
處理工程師為 A人員進行時間為 2025/12/26 14:00 至 2025/12/26 15:00,event,[],[],Node
處置動作 (Action): 1.授權用量：建議擴充 -授權量：100GB -平均授權用量：124GB,event,[],[],Node
處置動作 (Action): 2.伺服器效能：正常,event,[],[],Node
處置動作 (Action): 3.系統優化建議：根據說明定期檢查,event,[],[],Node
問題：有137台UF已超過15分鐘未與indexer連線,event,[],[],Node
建議：已在轉送器監視設定中更新uf清單，並於更新後讓uf重新報到,event,[],[],Node
處置動作 (Action): 4.版本更新：建議更新 -當前版本：9.3.3/2025.02.26,event,[],[],Node
-最新版本：10.0.2/2025.11.14,event,[],[],Node
-當前版本：9.3.3/2025.02.26,event,[],[],Node
-現行版本近期被掃出弱點，建議進行升版,event,[],[],Node
A maintenance record for F客戶 was processed.,event,[],[],Node
A人員 conducted the maintenance from 2025/12/26 14:00 to 2025/12/26 15:00.,event,[],[],Node
伺服器,entity,[],[],Node
137 UF devices have been offline for more than 15 minutes and have not connected with the indexer.,event,[],[],Node
"The uf list was updated in the transfer agent monitoring settings, and after updating, let the uf report again.",event,[],[],Node
uf,entity,[],[],Node
transfer agent,entity,[],[],Node
"A部門, B部門 tasks",entity,[],[],Node
帳號盤點並寄送給Hank,entity,[],[],Node
FISAC API IP申請單,entity,[],[],Node
KVstore引擎異常測試,entity,[],[],Node
移轉,entity,[],[],Node
2025/12/31 13:30至17:40,entity,[],[],Node
"A人員, C人員 to handle B客戶 tasks",entity,[],[],Node
A部門帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank,event,[],[],Node
A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank B部門 2.FISAC資料收容-進行中,event,[],[],Node
A部門 3.SH KVstore引擎異常測試-進行中,event,[],[],Node
A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank,event,[],[],Node
B部門 2.FISAC資料收容-進行中,event,[],[],Node
目前已請james 向FISAC提交需使用API的IP申請單,event,[],[],Node
B部門 3.SH KVstore引擎異常測試-進行中,event,[],[],Node
正在個人的測試環境測試SH 的KVstore狀態,event,[],[],Node
"處理工程師為 A人員,C人員 進行時間為 2025/12/31 13:30 至 2025/12/31 17:40",event,[],[],Node
代辦事項：,event,[],[],Node
This is a maintenance record of B customer.,event,[],[],Node
Engineers A and C handled the event from 2025/12/31 13:30 to 2025/12/31 17:40.,event,[],[],Node
A department confirmed the account inventory list and sent a report to Hank.,event,[],[],Node
"B department is processing FISAC data reception. Currently, James has been asked by B to submit an IP application form for API use to FISAC.",event,[],[],Node
B department is testing the abnormal status of SH KVstore engine in a personal test environment.,event,[],[],Node
Moving DEP02 (IP) next week,event,[],[],Node
Adding a new Splunk Add-on for Google Cloud Platform sourcetype.,event,[],[],Node
Google,entity,[],[],Node
Handling BTDC2 problem,event,[],[],Node
BTDC2,entity,[],[],Node
E客戶 Splunk 2025 MA 10月定保.DM20250088_(6/12),entity,[],[],Node
Splunk 2025 MA 10月定保.DM20250088_(6/12),entity,[],[],Node
2025/11/04 09:30,entity,[],[],Node
The maintenance report is about E customer.,event,[],[],Node
The engineer processed the C person from 2025/11/04 09:00 to 2025/11/04 09:30.,event,[],[],Node
The description is about Splunk 2025 MA October maintenance.,event,[],[],Node
The current version was scanned for vulnerabilities recently.,event,[],[],Node
It is recommended to upgrade the version.,event,[],[],Node
A maintenance record about E客戶 was created.,event,[],[],Node
C人員 served as the handling engineer for the event,event,[],[],Node
"A description of the state was provided, with a reference to Splunk 2025 MA 10月定保.DM20250088_(6/12).",event,[],[],Node
The maintenance report content was prepared and needs confirmation from CSR after review.,event,[],[],Node
CSR,entity,[],[],Node
The server performance was reported as normal,event,[],[],Node
There were no system optimization suggestions given.,event,[],[],Node
2025/11/05 13:30,entity,[],[],Node
2025/11/05 19:00,entity,[],[],Node
Splunk整體架構IP,entity,[],[],Node
Splunk套件,entity,[],[],Node
過期憑證,entity,[],[],Node
Splunk月報寄送,entity,[],[],Node
