":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"A人員","B客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"C人員","B客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2025/12/03 13:30 至 2025/12/03 17:40","維護工作","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"A部門","Splunk 使用者權限調整","執行","['implement', 'carry out', 'perform', 'execute']","[]","Relation"
"es_admin_user","使用者權限","調整權限為","['adjust settings', 'set rights', 'change access', 'modify permissions']","[]","Relation"
"ess_analyst","供廠商進行例行維護或問題解決登入使用","調整腳色權限為","['set', 'adjust', 'modify']","[]","Relation"
"B部門","FISAC資料收容","執行","['implement', 'carry out', 'perform', 'execute']","[]","Relation"
"james","FISAC","提交IP申請單給","['request', 'apply for', 'provide', 'submit']","[]","Relation"
"B部門","SH KVstore引擎異常測試","執行","['implement', 'carry out', 'perform', 'execute']","[]","Relation"
"n8n","Splunk","無法連線至","['错误', '无法', '连接']","[]","Relation"
"Centos作業系統","評估中","升級狀態為","['upgrade to', '升級为', '成为']","[]","Relation"
"[IP]","下周進行","移轉狀態為","['become', 'transfer to', 'change to']","[]","Relation"
"處理工程師為 A人員, C人員 進行時間為 2025/12/03 13:30 至 2025/12/03 17:40","本日駐點工作內容如下： A部門 1.Splunk 使用者權限調整 調整es_admin_user 使用者權限。 調整ess_analyst 腳色權限，以供廠商進行例行維護或問題解決登入使用","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員, C人員 進行時間為 2025/12/03 13:30 至 2025/12/03 17:40","本日駐點工作內容如下： B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員, C人員 進行時間為 2025/12/03 13:30 至 2025/12/03 17:40","本日駐點工作內容如下： B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員, C人員 進行時間為 2025/12/03 13:30 至 2025/12/03 17:40","本日駐點工作內容如下： B部門 3.n8n無法連線至splunk問題 正在協助排查n8n無法連線至splunk問題","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 調整es_admin_user 使用者權限。 調整ess_analyst 腳色權限，以供廠商進行例行維護或問題解決登入使用","Splunk每週onsite 處置動作","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","Splunk每週onsite 處置動作","because","['due to', 'caused by', 'result from']","[]","Relation"
"B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","Splunk每週onsite 處置動作","because","['due to', 'caused by', 'result from']","[]","Relation"
"B部門 3.n8n無法連線至splunk問題 正在協助排查n8n無法連線至splunk問題","Splunk每週onsite 處置動作","because","['due to', 'caused by', 'result from']","[]","Relation"
"B客戶的維護紀錄被記錄","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B客戶的維護紀錄被記錄","處理工程師","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B客戶的維護紀錄被記錄","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B客戶的維護紀錄被記錄","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A部門 Splunk使用者權限調整","Splunk","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A部門 Splunk使用者權限調整","es_admin_user","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A部門 Splunk使用者權限調整","ess_analyst","is participated by","['participate', 'include', 'involve']","[]","Relation"
"FISAC資料收容進行中","B部門","is participated by","['participate', 'include', 'involve']","[]","Relation"
"FISAC資料收容進行中","james","is participated by","['participate', 'include', 'involve']","[]","Relation"
"FISAC資料收容進行中","FISAC","is participated by","['participate', 'include', 'involve']","[]","Relation"
"SH KVstore引擎異常測試進行中","B部門","is participated by","['participate', 'include', 'involve']","[]","Relation"
"SH KVstore引擎異常測試進行中","SH","is participated by","['participate', 'include', 'involve']","[]","Relation"
"n8n無法連線至splunk問題正在排查","n8n","is participated by","['participate', 'include', 'involve']","[]","Relation"
"n8n無法連線至splunk問題正在排查","splunk","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Centos作業系統升級評估中","Centos","is participated by","['participate', 'include', 'involve']","[]","Relation"
"DEP02移轉預計下周進行","DEP02","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"I客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"Splunk_12月維護","狀態描述","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"20GB","授權用量","為","['be', 'serve as', 'function as']","[]","Relation"
"55.15GB","平均授權用量","為","['be', 'serve as', 'function as']","[]","Relation"
"8.0.6","當前版本","為","['be', 'serve as', 'function as']","[]","Relation"
"10.0.2","最新版本","為","['be', 'serve as', 'function as']","[]","Relation"
"Red Hat 9.4","作業系統版本","為","['be', 'serve as', 'function as']","[]","Relation"
"CVE-2023-3567","弱點之一","為","['be', 'serve as', 'function as']","[]","Relation"
"處理工程師為 A人員 進行時間為 2025/12/05 13:30 至 2025/12/05 15:30。","狀態描述 (Description): Splunk_12月維護","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): Splunk_12月維護","處置動作 (Action): 1.授權用量：建議擴充 -授權量：20GB -平均授權用量：55.15GB","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 1.授權用量：建議擴充 -授權量：20GB -平均授權用量：55.15GB","處置動作 (Action): 2.伺服器效能：正常","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 2.伺服器效能：正常","處置動作 (Action): 3.系統優化建議：無","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 3.系統優化建議：無","處置動作 (Action): 4.版本更新：建議先擴充授權使用量，再進行版本升級 -當前版本：8.0.6 / 2024.10.22 -最新版本：10.0.2 / 2025.11.14","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 4.版本更新：建議先擴充授權使用量，再進行版本升級 -當前版本：8.0.6 / 2024.10.22 -最新版本：10.0.2 / 2025.11.14","處置動作 (Action): 5.問題追蹤：無","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 5.問題追蹤：無","處置動作 (Action): 6.補充： 作業系統版本：Red Hat 9.4 EOS date:2027/5/31","after","['come next', 'occur later', 'follow']","[]","Relation"
"處置動作 (Action): 6.補充： 作業系統版本：Red Hat 9.4 EOS date:2027/5/31","處置動作 (Action): 作業系統弱點：CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178","after","['come next', 'occur later', 'follow']","[]","Relation"
"處理工程師為 A人員 进行时间维护","A人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_12月维护的处置动作包括授权用量建议扩充至20GB、平均授权用量为55.15GB，服务器效能正常以及无系统优化建议和版本更新建议","Splunk_12月维护","is participated by","['participate', 'include', 'involve']","[]","Relation"
"作业系统的版本为Red Hat 9.4，日期是2027/5/31","Red Hat 9.4","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"C人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/12/10 13:30","2025/12/10 20:00","至","['arrive at', 'reach', 'get to']","[]","Relation"
"A人員","處理工程師","為","['be', 'serve as', 'function as']","[]","Relation"
"C人員","處理工程師","為","['be', 'serve as', 'function as']","[]","Relation"
"Splunk","使用者權限調整","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"FISAC","james","提交需使用API的IP申請單","['request', 'ip application', 'submit', 'apply for', 'use api']","[]","Relation"
"個人測試環境","KVstore狀態","測試","['test', 'examine', 'check', 'try']","[]","Relation"
"Centos作業系統","升級","評估","['evaluate', 'assess', 'grade']","[]","Relation"
"DEP02 ([IP])","下周進行","移轉","['pass on', 'change hands', 'transfer']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00","Splunk每週onsite 處置動作 (Action): A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00","B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00","B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"Splunk使用者權限調整 新增maintainer角色，並設定能力值。","FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","because","['due to', 'caused by', 'result from']","[]","Relation"
"Splunk使用者權限調整 新增maintainer角色，並設定能力值。","SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","because","['due to', 'caused by', 'result from']","[]","Relation"
"FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","Centos作業系統升級(評估中)","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","DEP02 ([IP])移轉(下周進行)","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增 maintainer 角色並設定能力值","Splunk","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增 maintainer 角色並設定能力值","ess_analyst角色","is participated by","['participate', 'include', 'involve']","[]","Relation"
"請 james 向FISAC提交需使用API的IP申請單","james","is participated by","['participate', 'include', 'involve']","[]","Relation"
"請 james 向FISAC提交需使用API的IP申請單","FISAC","is participated by","['participate', 'include', 'involve']","[]","Relation"
"DEP02 ([IP])移轉(下周進行)","DEP02","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B客戶","Splunk_11月維護","維護","['maintain', 'preserve', 'uphold', 'protect']","[]","Relation"
"A人員","B客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2025/12/04 09:30 至 2025/12/04 10:00","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"處理工程師為 A人員 進行時間為 2025/12/04 09:30 至 2025/12/04 10:00","狀態描述 (Description): Splunk_11月維護","during","['take place in', 'occur in', 'happen in']","[]","Relation"
"狀態描述 (Description): Splunk_11月維護","處置動作 (Action): 1.授權用量：建議擴充 -授權量：285GB -平均授權用量：620.21GB","contains","['comprises', 'includes', 'holds']","[]","Relation"
"狀態描述 (Description): Splunk_11月維護","處置動作 (Action): 2.伺服器效能：正常","contains","['comprises', 'includes', 'holds']","[]","Relation"
"狀態描述 (Description): Splunk_11月維護","處置動作 (Action): 3.系統優化建議：無","contains","['comprises', 'includes', 'holds']","[]","Relation"
"狀態描述 (Description): Splunk_11月維護","處置動作 (Action): 4.版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14","contains","['comprises', 'includes', 'holds']","[]","Relation"
"處置動作 (Action): 4.版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14","處置動作 (Action): 4.版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14 因目前版本並未有重大弱點，也未受相關BUG，故建議暫不升版","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師為 A人員 進行維護工作","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員 進行維護工作","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_11月維護 處置動作 包含 授權用量：建議擴充 -授權量：285GB -平均授權用量：620.21GB","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_11月維護 處置動作 包含 伺服器效能：正常","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_11月維護 處置動作 包含 系統優化建議：無","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_11月維護 處置動作 包含 版本更新：暫不更新 -當前版本：9.3.6/2025.07.31 -最新版本：10.0.2/2025.11.14","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk_11月維護 處置動作 包含 當前版本並未有重大弱點，也未受相關BUG，故建議暫不升版","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"B客戶","維護紀錄","擁有","['have', 'possess', 'own']","[]","Relation"
"2025/12/04 10:00 至 2025/12/04 10:30","維護","發生期間","['阶段', '时间段', '发生', '期间']","[]","Relation"
"splunk_B客戶B部門","11月月維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"當前版本9.3.3/2025.02.26","弱點","被掃出","['removed', 'excluded', 'dismissed', 'expelled']","[]","Relation"
"最新版本10.0.1/2025.11.14","升版","建議進行","['recommend', 'propose', 'suggest']","[]","Relation"
"處理工程師為 A人員 進行時間為 2025/12/04 10:00 至 2025/12/04 10:30","狀態描述 (Description): splunk_B客戶B部門11月月維護","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): splunk_B客戶B部門11月月維護","處置動作 (Action): 1.授權用量：建議擴充 -授權量：285GB -平均授權用量：203.65GB","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): splunk_B客戶B部門11月月維護","處置動作 (Action): 2.伺服器效能：正常","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): splunk_B客戶B部門11月月維護","處置動作 (Action): 3.系統優化建議：無","because","['due to', 'caused by', 'result from']","[]","Relation"
"處置動作 (Action): 建議更新 -當前版本：9.3.3/2025.02.26 -最新版本：10.0.1/2025.11.14","處置動作 (Action): 現行版本近期被掃出弱點，建議進行升版","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師為 A人員 進行維護","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員 進行維護","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"狀態描述 被記錄","B客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"建議擴充授權用量至285GB","B客户B部门","is participated by","['participate', 'include', 'involve']","[]","Relation"
"確認伺服器效能正常","B客户B部门","is participated by","['participate', 'include', 'involve']","[]","Relation"
"無系統優化建議","B客户B部门","is participated by","['participate', 'include', 'involve']","[]","Relation"
"建議更新至最新版本10.0.1","B客户B部门","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"A人員","處理工程師","是","['be', 'represents', 'is']","[]","Relation"
"2025/12/12 13:30","2025/12/12 17:30","至","['arrive at', 'reach', 'get to']","[]","Relation"
"A人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"splunk憑證","更新","需要","['demand', 'require', 'need']","[]","Relation"
"今日到場作業事項","更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑","包含","['contain', 'consist of', 'include']","[]","Relation"
"SPLUNK","內部憑證","有","['be', 'have', 'possess']","[]","Relation"
"SPLUNK","網頁憑證","有","['be', 'have', 'possess']","[]","Relation"
"KVSTORE","正常","狀態","['exist in', 'reside in', 'be in']","[]","Relation"
"網頁憑證","2027/12月","有效期至","['last until', 'expire by', 'end at']","[]","Relation"
"處理工程師為 A人員 進行時間為 2025/12/12 13:30 至 2025/12/12 17:30","狀態描述 (Description): splunk憑證跟換","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): splunk憑證跟換","處置動作 (Action): 今日到場作業事項為： 更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑","because","['due to', 'caused by', 'result from']","[]","Relation"
"處置動作 (Action): 今日到場作業事項為： 更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑","已確認SPLUNK可正常登入使用、KVSTORE 狀態正常，網頁憑證期限更新至2027/12月","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為 A人員 進行維護","A客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員 進行維護","A人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"今日到場作業事項為： 更換SPLUNK內部與網頁憑證，並修改SPLUNK中的憑證路徑","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"已確認SPLUNK可正常登入使用、KVSTORE 狀態正常","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"網頁憑證期限更新至2027/12月","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"A人員","處理工程師","是","['be', 'represents', 'is']","[]","Relation"
"C人員","處理工程師","是","['be', 'represents', 'is']","[]","Relation"
"2025/12/16 14:00 至 2025/12/16 18:40","維護紀錄","期間","['period', 'time frame', 'duration']","[]","Relation"
"DC_ARP報表語法檢查","維護紀錄","狀態描述","['state', 'characterize', 'describe']","[]","Relation"
"今日到場作業項目","維護紀錄","包含","['contain', 'consist of', 'include']","[]","Relation"
"DC_ARP_table報表","今日到場作業項目","已產出","['produced', 'yielded', 'generated']","[]","Relation"
"現有設備清單","DC_ARP_table報表","與...","['connect with', 'be related to', 'be associated with']","[]","Relation"
"比對結果","附件","是","['be', 'represents', 'is']","[]","Relation"
"底層查看原因","未出現於DC_ARP_table中的設備","后续将执行","['implement', 'execute', 'carry out']","[]","Relation"
"處理工程師為 A人員, C人员 进行时间 2025/12/16 14:00 至 2025/12/16 18:40。","目前已有产出一份 DC_ARP_table 报表","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"DC_ARP_table 报表已经产出.","与现有设备清单做对比，附件为对比结果","and","['with', 'plus', 'connect']","[]","Relation"
"在附件中列出所有需列出的设备名称。","未出现在 DC_ARP_table 中的设备已用橘底标示，在请您确认。","because","['due to', 'caused by', 'result from']","[]","Relation"
"代办事项：补产出 ARP_table 报表给客户（排程设定每月执行）。","后续将进底层查看缺少设备的原因。","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","A客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"代辦事項：補產出ARP_table報表給您(排程設定每月執行）","A客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"C人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"B客戶","維護紀錄","擁有","['have', 'possess', 'own']","[]","Relation"
"2025/12/17 13:30 至 2025/12/17 18:00","維護紀錄","時間段","['time span', 'period', 'duration']","[]","Relation"
"A部門","Splunk角色問題","Splunk角色能力異常","['异常', '角色', '能力']","[]","Relation"
"es_admin_user與admin角色","Splunk角色問題","重新調整","['adjust', 'revise', 'modify']","[]","Relation"
"Splunk角色問題","Splunk角色問題","已驗證功能可使用","['usable', 'available', 'accessible']","[]","Relation"
"PA每月報表","報表","補寄","['contain', 'include', 'contribute to']","[]","Relation"
"B部門","進行中","FISAC資料收容","['contain', 'store', 'hold']","[]","Relation"
"FISAC資料收容","james","向FISAC提交需使用API的IP申請單","['apply for', 'request access to', 'submit']","[]","Relation"
"SH KVstore引擎異常測試","SH KVstore狀態","進行中","['proceeding', 'ongoing', 'in progress']","[]","Relation"
"DNS設定","forwarder上","新增","['include', 'incorporate', 'add to']","[]","Relation"
"新crowdstrike套件","SH上","部屬","['serve', 'subordinate to', 'be under the command of']","[]","Relation"
"Centos作業系統升級","代辦事項","評估中","['evaluate', 'assess', 'review']","[]","Relation"
"DEP02 ([IP])移轉","代辦事項","下周進行","['take place', 'happen', 'occur']","[]","Relation"
"Linux主機使用者與使用者權限","代辦事項","待處理","['be under processing', 'wait', 'be pending']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00","狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下：","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"A部門Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","PA每月報表補寄 已補寄報表，後續將繼續查看排程無法正常寄送報表問題。","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"B部門FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","新增DNS設定 已新增DNS 設定於forwarder上","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"部屬新crowdstrike套件 已部屬套件於SH上","Centos作業系統升級(評估中)","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護","A人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","B部門","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","james","is participated by","['participate', 'include', 'involve']","[]","Relation"
"4.部屬新crowdstrike套件 已部屬套件於SH上","crowdstrike套件","is participated by","['participate', 'include', 'involve']","[]","Relation"
"4.部屬新crowdstrike套件 已部屬套件於SH上","SH","is participated by","['participate', 'include', 'involve']","[]","Relation"
"2.DEP02 ([IP])移轉(下周進行)","DEP02","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A客戶","維護紀錄","有","['be', 'have', 'possess']","[]","Relation"
"A人員","處理工程師","是","['be', 'represents', 'is']","[]","Relation"
"C人員","A人員","與","['connect with', 'be related to', 'be associated with']","[]","Relation"
"2025/12/19 13:30 至 2025/12/19 18:00","時間段","發生在","['take place in', 'occur in', 'happen in']","[]","Relation"
"Switch_6FDC.csv","新增設備","包含","['contain', 'consist of', 'include']","[]","Relation"
"排程腳本","確認事件","用於","['applied to', 'serve', 'used for']","[]","Relation"
"ARP_table報表","補跑","需要","['demand', 'require', 'need']","[]","Relation"
"每月1號","排程日期","作為","['be', 'serve as', 'act as']","[]","Relation"
"處理工程師為 A人員, C人員進行時間為2025/12/19 13:30 至 2025/12/19 18:00","狀態描述 (Description): ARP_table報表補跑","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): ARP_table報表補跑","處置動作 (Action): 今日到場作業項目如下： 以新增設備於Switch_6FDC.csv中，並再次執行排程腳本，確認已收入新設備事件","because","['due to', 'caused by', 'result from']","[]","Relation"
"狀態描述 (Description): ARP_table報表補跑","處置動作 (Action): 今日到場作業項目如下： 以新增設備於Switch_6FDC.csv中，並再次執行排程腳本，確認已收入新設備事件","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處置動作 (Action): 今日到場作業項目如下： 以新增設備於Switch_6FDC.csv中，並再次執行排程腳本，確認已收入新設備事件","補跑ARP_table 報表，設定排程為每月1號寄送報表至全科同仁","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處置動作 (Action): 今日到場作業項目如下： 以新增設備於Switch_6FDC.csv中，並再次執行排程腳本，確認已收入新設備事件","代辦事項： IP網段設備報表確認","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","A客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","A人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員, C人員 進行維護工作","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"以新增設備於Switch_6FDC.csv中，並再次執行排程腳本","Switch_6FDC.csv","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","維護","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"2025/12/01 10:00 至 2025/12/01 12:00","處理工程師","時間","['period', 'duration', 'time']","[]","Relation"
"G客戶","維護紀錄","擁有","['have', 'possess', 'own']","[]","Relation"
"Splunk_11月維護","Description","狀態描述","['state', 'characterize', 'describe']","[]","Relation"
"處理工程師為 A人員 進行時間為 2025/12/01 10:00 至 2025/12/01 12:00","狀態描述 (Description): Splunk_11月維護","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"Splunk_11月維護","本月維護重點如下： 1.授權使用量 - 購買量:2GB - 平均使用量:0.31GB - 使用率為15.5%，達100%次數為0","contains","['comprises', 'includes', 'holds']","[]","Relation"
"Splunk_11月維護","2. 伺服器效能 - CPU使用率:1.24%，低於90%，屬正常 - 記憶體使用率:18.21%，低於90%，屬正常 - 硬碟使用率:43.73%，屬正常","contains","['comprises', 'includes', 'holds']","[]","Relation"
"Splunk_11月維護","3. 系統優化建議 - 皆正常，無需調整","contains","['comprises', 'includes', 'holds']","[]","Relation"
"Splunk_11月維護","4. 版本評估 - 現行版本:9.4.3 (2025.06.05) - 最新版本:10.0.2 (2025.11.14)","contains","['comprises', 'includes', 'holds']","[]","Relation"
"Splunk_11月維護","因現行版本未有弱點釋出，故不升級。","because","['due to', 'caused by', 'result from']","[]","Relation"
"Splunk_11月維護","5. 問題追蹤 - 無","contains","['comprises', 'includes', 'holds']","[]","Relation"
"處理工程師為 A人員 进行维护","A人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 A人員 进行维护","G客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"描述Splunk_11月维护的状态","G客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"A人員","时间从2025/12/24 13:30 至 2025/12/24 20:00","进行","['conduct', 'perform', 'carry out']","[]","Relation"
"C人员","时间从2025/12/24 13:30 至 2025/12/24 20:00","进行","['conduct', 'perform', 'carry out']","[]","Relation"
"Splunk角色能力异常","A部门 1.Splunk角色能力异常问题解决措施","处理","['manage', 'handle', 'deal with']","[]","Relation"
"admin角色","es_admin_user角色","关系","['linked to', 'connect with', 'be related to']","[]","Relation"
"es_admin_user角色","admin能力的继承","删除选项","['contain', 'include', 'be part of']","[]","Relation"
"es_admin_user角色","可删除索引的能力","移除权限","['delete', 'revoke', 'remove', 'eliminate']","[]","Relation"
"PA每月报表触发的动作","客制寄件套件设置","变更","['alter', 'change', 'modify']","[]","Relation"
"SplunkAdd-on for Google Cloud Platform的sourcetype","待办事项：4.Tenable API App串接","新增","['include', 'incorporate', 'add to']","[]","Relation"
"DEP02主機","下周进行","转移","['move', 'change hands', 'transfer ownership']","[]","Relation"
"FISAC资料收容申请单","已请james向FISAC提交","提交","['report', 'hand in', 'submit']","[]","Relation"
