":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"Engineer A人員 handled the event.","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Engineer A人員 handled the event.","I客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The time of handling was from 2025/12/05 13:30 to 2025/12/05 15:30.","I客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The status description is Splunk_12月維護.","Splunk_12月維護","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The server performance is normal.","server","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"There are no system optimization suggestions.","system","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"There is no issue tracking.","issue","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The operating system version is Red Hat 9.4 EOS date:2027/5/31, with vulnerabilities CVE-2023-3567、CVE-2023-4133、CVE-2023-6932、CVE-2023-39198、CVE-2023-51043、CVE-2023-51779、CVE-2023- 5178.","Red Hat","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"維護紀錄","B客戶","關於","['about', 'concern', 'relate to']","[]","Relation"
"處理工程師","A人員","為","['is', 'be']","[]","Relation"
"處理工程師","C人員","為","['is', 'be']","[]","Relation"
"時間","Splunk每週onsite 處置","進行","['carry out', 'execute', 'perform']","[]","Relation"
"A部門","Splunk 使用者權限","調整","['modify', 'alter', 'adapt']","[]","Relation"
"A人員","maintainer角色","新增","['augment', 'add', 'increase']","[]","Relation"
"A部門","ess_analyst 角色能力值","調整","['modify', 'alter', 'adapt']","[]","Relation"
"HANK","ability value","進行分析使用","['utilize', 'employ', 'analyze', 'process']","[]","Relation"
"B部門","FISAC資料收容","進行","['carry out', 'execute', 'perform']","[]","Relation"
"james","IP申請單","提交","['hand in', 'deliver', 'submit']","[]","Relation"
"SH KVstore引擎異常測試","KVstore狀態中","進行中","['taking place', 'ongoing', 'happening', 'underway']","[]","Relation"
"代辦事項","CentOS作業系統升級","評估中","['be being tested']","[]","Relation"
"[IP]","DEP02","進行移轉","['transfer', 'relocate', 'move']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/10 13:30 至 2025/12/10 20:00","狀態描述 (Description): Splunk每週onsite 處置動作","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項：","目前已請james 向FISAC提交需使用API的IP申請單。","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值","狀態描述 (Description): Splunk每週onsite 處置動作","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 調整ess_analyst 角色能力值，供HANK進行分析","A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"B部門 2.SH KVstore引擎異常測試-進行中","B部門 1.FISAC資料收容-進行中","after","['succeed', 'post']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","A部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","maintainer角色","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","ability value","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","ess_analyst 角色","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門 1.Splunk 使用者權限調整 新增maintainer角色，並設定能力值。 調整ess_analyst 角色能力值，供HANK進行分析使用","HANK","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","James","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","FISAC","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","API","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。","IP申請","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","SH","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B部門 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。","KVstore","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A人員, C人員 處理 B客戶的维護紀錄，開始時間為2025/12/10 13:30至2025/12/10 20:00","B客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"代辦事項： 1.Centos作業系統升級(評估中)","Centos","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"代辦事項：2.DEP02 ([IP])移轉(下周進行)","DEP02","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"代辦事項：2.DEP02 ([IP])移轉(下周進行)","IP","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"代辦事項：3.Linux主機使用者與使用者權限","Linux","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B客戶","維護紀錄","maintains a record of","['logs', 'document', 'tracks']","[]","Relation"
"A人員","處理工程師","handles","['controls', 'deals with', 'manages', 'oversees']","[]","Relation"
"A人員","09:30 至 10:00","performs actions from","['carry out', 'execute tasks', 'fulfill activities', 'accomplish']","[]","Relation"
"A人員","狀態描述","provides a description of","['characterize', 'portray', 'depict', 'illustrate']","[]","Relation"
"A人員","處置動作","performs actions listed in","['execute tasks', 'carry out duties', 'fulfill functions']","[]","Relation"
"授權用量","285GB","suggests to increase the alloted quantity of","['expand quota', 'boost allocation', 'enhance portion', 'raise amount']","[]","Relation"
"Splunk","11月維護","has a maintenance schedule in","['upkeep plan', 'service routine', 'care regime']","[]","Relation"
"A人員","版本更新","makes the recommendation regarding","['counsel about', 'suggest for', 'advise on']","[]","Relation"
"處理工程師為 A人員.","狀態描述 (Description): Splunk_11月維護.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"處理工程師為 A人員.","狀態描述 (Description): Splunk_11月維護.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"Processing engineer A person handled a maintenance record for customer B","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Processing engineer A person handled a maintenance record for customer B","B客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was described as Splunk_November Maintenance","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The current version does not have any major vulnerabilities or related bugs, so an update is not recommended at this time.","版本","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B客戶","A人員","has a maintenance record for","['manages\n\nrelation: is similar to\n\nyour answer: resembles', 'corresponds with', 'tracks', 'maintains', 'is akin to']","[]","Relation"
"A人員","2025/12/04 10:00 to 2025/12/04 10:30","processed on","['handle by', 'treated with', 'dealt with']","[]","Relation"
"B客戶","splunk_B客戶B部門11月月維護","has a maintenance record for","['manages\n\nrelation: is similar to\n\nyour answer: resembles', 'corresponds with', 'tracks', 'maintains', 'is akin to']","[]","Relation"
"A人員","授權量","recommended expanding","['broaden', 'expand', 'enlarge']","[]","Relation"
"A人员","10.0.1/2025.11.14","suggested updating to latest version","['know', 'update to', 'bond with', 'improve to\n            relation is a friend of\n            your answer: acquaintances', 'upgrade to']","[]","Relation"
"This is a maintenance record for B customer.","The handling engineer was A personnel.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.","It contained a description of splunk_B customer B department November maintenance.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The handling engineer was A personnel.","The processing time was from 2025/12/04 10:00 to 2025/12/04 10.30.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"It contained a description of splunk_B customer B department November maintenance.","The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"There was an authorization quantity suggestion: extend by 285GB, with an average authorized usage of 203.65GB.","The current version is near the end of its lifecycle and has recently been subject to vulnerability scans.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"The server performance was normal.","There are no system optimization suggestions.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"It contained an action description: 1. Authorization quantity: recommended extension - authorized quantity: 285GB - average authorized usage: 203.65GB.","Current version is near the end of its lifecycle and has recently been subject to vulnerability scans.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The current version was scanned for vulnerabilities.","It contained a description of splunk_B customer B department November maintenance.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"A person handled a maintenance task for B customer.","A person","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A person handled a maintenance task for B customer.","B customer","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.","2025/12/04 10:00","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The handling time was from 2025/12/04 10:00 to 2025/12/04 10:30.","2025/10/04 10:30","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk B customer B department had maintenance in November.","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk B customer B department had maintenance in November.","B customer","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The Splunk B customer B department had maintenance in November.","B department","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.","Authorized quantity","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.","285GB","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.","Average usage","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"An action was taken to suggest increasing the authorized quantity by 285GB with an average usage of 203.65GB.","203.65GB","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The server performance was normal.","Server","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.","Version 9.3.3","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"It is suggested to update the version from 9.3.3/2025.02.26 to 10.0.1/2025.11.14.","Version 10.0.1","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A客戶","維護紀錄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"維護紀錄","A人員","performed by","['carry out', 'execute', 'conduct', 'accomplish']","[]","Relation"
"A人員","2025/12/12 13:30 to 2025/12/12 17:30","operated at","['control', 'functioned', 'run']","[]","Relation"
"A人員","SPLUNK內部與網頁憑證","replaced","['swap', 'substitute', 'switch to']","[]","Relation"
"A人員","SPLUNK中的憑證路徑","modified","['altered', 'changed', 'adjusted']","[]","Relation"
"A人員","正常登入使用、KVSTORE 狀態正常","confirmed","['verify', 'approve', 'validate']","[]","Relation"
"網頁憑證期限","2027/12月","updated to","['revised to', 'modify to', 'new version of']","[]","Relation"
"The maintenance record is for customer A.","An engineer processed the work.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The processing of the work was from 13:30 to 17:30 on 2025/12/12.","The maintenance record is for customer A.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"An engineer processed the work.","There was a certificate replacement.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"The certificate replacement is done.","The Splunk certificates were replaced and the paths in the Splunk system were modified.","after","['succeed', 'post']","[]","Relation"
"The Splunk system can be logged into normally, and KVSTORE status is normal.","The certificate replacement is done","as a result of","['effect of', 'cause of', 'consequence of']","[]","Relation"
"A maintenance record for A客戶 was processed.","A客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A maintenance record for A客戶 was processed.","processor","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was handled by an engineer from A人員","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was handled by an engineer from A人員","engineer","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance duration was 13:30 until 17:30 on the same day.","maintenance","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk credentials were renewed","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk credentials were renewed","credentials","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.","SPLUNK","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.","certificates","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The action taken involved changing the SPLUNK internal and web certificates, updating the certificate path in SPLUNK.","path","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"SPLUNK was verified to be login normally","SPLUNK","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.","KVSTORE","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"KVSTORE status was confirmed normal, the web certificate's expiration date was updated to December 2027.","web certificate","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A客戶","維護紀錄","is related to","['associate', 'link', 'connect']","[]","Relation"
"A人員","C人員","processed with","['treat with', 'manage with', 'handle with', 'deal with']","[]","Relation"
"A人員","DC_ARP報表語法檢查","handled","['managed', 'address', 'tackle', 'dealt with']","[]","Relation"
"A人員","DC_ARP_table報表","created","['constructed', 'made', 'formulated', 'generated', 'produced']","[]","Relation"
"A人員","設備清單","compared","['assess', 'contrast', 'evaluate']","[]","Relation"
"A人員","ARP_table報表","scheduled","['planned', 'organized', 'timed', 'arranged']","[]","Relation"
"A人員","設備IP往段清單","ran","['sprinted', 'dashed', 'move quickly', 'hurried']","[]","Relation"
"C人員","凱壽全科人員","is part of","['constitute', 'be a section of', 'belong to']","[]","Relation"
"DC_ARP_table報表","橘底標示設備名称","did not include","['omit', 'leave out', 'exclude']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。","目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果","附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"目前已產出一份DC_ARP_table報表，並與現有設備清單做比對","後續將進底層查看缺少設备的原因","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。","補產出ARP_table報表給您(排程設定每月執行）","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。","補跑設備IP往段清單給凱壽全科人員 （每月)","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"A person is being maintained.","A 客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.","處理工程師","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.","A人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"The maintenance was handled by two engineers on December 16, 2025 from 2:00 PM to 6:40 PM.","C人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"DC_ARP report is being checked for syntax errors and inconsistencies","DC_ARP報表語法檢查","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"DC_ARP report is being checked for syntax errors and inconsistencies","設備清單","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"DC_ARP report is being checked for syntax errors and inconsistencies","現有設備清單","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"DC_ARP report is being checked for syntax errors and inconsistencies","DC_ARP_table","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A DC_ARP Table Report was generated and compared to the existing equipment list.","DC_ARP_table","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A DC_ARP Table Report was generated and compared to the existing equipment list.","DC_ARP_table報表","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A DC_ARP Table Report was generated and compared to the existing equipment list.","設備清單","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A DC_ARP Table Report was generated and compared to the existing equipment list.","現有設備清單","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Further investigation will be conducted to determine the cause of missing equipment.","設計稽查結果","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Maintance Record","B客戶","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"Maintenance Record","A人員","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"Maintenance Record","C人員","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"A部門","Splunk角色能力異常","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"A部門","PA每月報表補寄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"B部門","FISAC資料收容-進行中","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"B部門","SH KVstore引擎異常測試-進行中","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"B部門","新增DNS設定","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"B部門","部屬新crowdstrike套件","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"代辦事項","Centos作業系統升級(評估中)","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"代辦事項","DEP02 ([IP])移轉(下周進行)","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"代辦事項","Linux主機使用者與使用者權限","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"代辦事項","新增Splunk Add-on for Google Cloud Platform的sourcetype","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"代辦事項","Tenable API App串接","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"A人員","1.Splunk角色能力異常","has conducted","['executed', 'performed', 'carried out']","[]","Relation"
"A人員","2.PA 每月報表補寄","has conducted","['executed', 'performed', 'carried out']","[]","Relation"
"PA","每月報表","sends","['dispatch', 'transmit']","[]","Relation"
"james","API的IP申請單","submits","['deliver', 'present', 'send']","[]","Relation"
"SH","新crowdstrike套件","has installed","['insert', 'set up', 'mount']","[]","Relation"
"處理工程師為 A人員,C人員 進行時間為 2025/12/17 13:30 至 2025/12/17 18:00","Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"已於底層重新調整es_admin_user與admin角色的能力","網頁上驗證功能可使用","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","已補寄報表，後續將繼續查看排程無法正常寄送報表問題","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","已請james 向FISAC提交需使用API的IP申請單","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","正在個人的測試環境測試SH 的KVstore狀態中","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","已新增DNS 設定於forwarder上","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","已部署套件於SH上","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","Centos作業系統升級(評估中)","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","DEP02 ([IP])移轉(下周進行)","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","Linux主機使用者與使用者權限","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"Splunk角色能力異常 已於底層重新調整es_admin_user與admin角色的能力，並於網頁上驗證功能可使用","新增Splunk Add-on for Google Cloud Platform的sourcetype","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"已補寄報表，後續將繼續查看排程無法正常寄送報表問題","PA 每月報表補寄","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"正在個人的測試環境測試SH 的KVstore狀態中","已新增DNS 設定於forwarder上","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"A部門已於底層重新調整es_admin_user與admin角色的能力","A部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門已於底層重新調整es_admin_user與admin角色的能力","es_admin_user","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門已於底層重新調整es_admin_user與admin角色的能力","admin","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A部門於網頁上驗證功能可使用","A部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已補寄PA每月報表","PA","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"將繼續查看排程無法正常寄送報表問題","PA","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"請james 向FISAC提交需使用API的IP申請單，目前進行中","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"請james 向FISAC提交需使用API的IP申請單，目前進行中","james","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"請james 向FISAC提交需使用API的IP申請單，目前進行中","FISAC","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"正在個人的測試環境測試SH 的KVstore狀態中，目前進行中","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"正在個人的測試環境測試SH 的KVstore狀態中，目前進行中","SH","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已新增DNS 設定於forwarder上","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已新增DNS 設定於forwarder上","DNS","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已新增DNS 設定於forwarder上","forwarder","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已部屬套件於SH上","B部門","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"已部屬套件於SH上","crowdstrike","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"A客戶","維護紀錄","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"維護紀錄","處理工程師","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"處理工程師","A人員,C人員","is","['denote', 'represent', 'exist']","[]","Relation"
"維護紀錄","處理時間","has","['reside in', 'owns', 'includes\nrelation: is located in\n\ncontained within', 'possess', 'situated at']","[]","Relation"
"處理時間","2025/12/19 13:30","starts at","['originate at', 'beginning from', 'commence by']","[]","Relation"
"處理時間","2025/12/19 18:00","ends at","['stops at', 'completes at', 'halts at']","[]","Relation"
"狀態描述","ARP_table報表補跑","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"處置動作","到場作業項目","includes","['contain', 'possess', 'compose of', 'encompass', 'have']","[]","Relation"
"到場作業項目","新增設備","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"ARP_table報表補跑","代辦事项","is","['denote', 'represent', 'exist']","[]","Relation"
"處置動作","IP網段設備報表確認","involves","['comprise', 'contain', 'necessitate']","[]","Relation"
"The maintenance record is about customer A.","Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The engineers processed the customer's request.","The description of the case is that ARP_table report needs to be re-runed.","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.","The engineers added new equipment in Switch_6FDC.csv and executed the scheduled script again.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00","The engineers rerun ARP_table report.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00","The schedule was set for the report to be sent on the first of every month.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"Engineers C and A processed the event between 2025/12/19 13:30 to 2025/12/19 18:00.","The engineers confirmed that the new equipment has been added.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"A客戶 的維護紀錄被記錄。","A客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"工程師處理了 A客戶 的維護事項.","工程師","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
